setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
BuTqR,298.15,1,100,1518.1,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,303.15,0,100,782.158,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,303.15,0.1022,100,1093.4,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,303.15,0.2039,100,1240.8,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,303.15,0.3091,100,1327.4,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,303.15,0.4012,100,1377.7,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,303.15,0.4912,100,1413.3,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,303.15,0.5995,100,1445.3,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,303.15,0.7111,100,1470.2,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,303.15,0.8035,100,1486.5,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,303.15,0.9062,100,1501.5,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,303.15,1,100,1512.9,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,308.15,0,100,777.414,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,308.15,0.1022,100,1088.8,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,308.15,0.2039,100,1236.4,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,308.15,0.3091,100,1322.7,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,308.15,0.4012,100,1372.9,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,308.15,0.4912,100,1408.5,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,308.15,0.5995,100,1440.4,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,308.15,0.7111,100,1465.3,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,308.15,0.8035,100,1481.7,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,308.15,0.9062,100,1496.5,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,308.15,1,100,1507.8,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,313.15,0,100,772.64,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,313.15,0.1022,100,1083.9,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,313.15,0.2039,100,1230.6,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,313.15,0.3091,100,1318.3,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,313.15,0.4012,100,1368.1,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,313.15,0.4912,100,1403.6,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,313.15,0.5995,100,1435.6,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,313.15,0.7111,100,1460.4,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,313.15,0.8035,100,1476.8,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,313.15,0.9062,100,1491.5,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,313.15,1,100,1502.8,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,318.15,0,100,767.844,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,318.15,0.1022,100,1079.1,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,318.15,0.2039,100,1227.5,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,318.15,0.3091,100,1313.9,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,318.15,0.4012,100,1363.4,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,318.15,0.4912,100,1398.8,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,318.15,0.5995,100,1430.8,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,318.15,0.7111,100,1455.6,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,318.15,0.8035,100,1472,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,318.15,0.9062,100,1486.6,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,318.15,1,100,1497.8,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,323.15,0,100,763.028,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,323.15,0.1022,100,1074.5,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,323.15,0.2039,100,1222.8,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,323.15,0.3091,100,1309.3,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,323.15,0.4012,100,1358.8,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,323.15,0.4912,100,1394.1,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,323.15,0.5995,100,1426,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,323.15,0.7111,100,1450.8,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,323.15,0.8035,100,1467.2,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,323.15,0.9062,100,1481.7,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
BuTqR,323.15,1,100,1492.8,Anwar et al. (2016),Density,Liquid,AAGIBL,CO,methanol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
