setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,Mole fraction of 2-methylaniline,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
uXUFT,303.15,0.4852,0.3428,101,1170.64,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.5078,0.3187,101,1177.37,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.5245,0.3011,101,1182.2,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.5436,0.2817,101,1187.53,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.5628,0.2614,101,1192.7,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.5811,0.2423,101,1197.4,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.6022,0.2232,101,1202.7,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.6123,0.2112,101,1205,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.6257,0.1945,101,1208,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.6444,0.1765,101,1212.1,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.6633,0.1524,101,1215.7,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.6815,0.1331,101,1219.1,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,303.15,0.6911,0.1042,101,1219.5,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.1099,0.7884,101,1038.77,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.1248,0.7665,101,1044.95,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.1418,0.7422,101,1051.75,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.1582,0.7191,101,1058.07,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.1802,0.6878,101,1066.23,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.2037,0.6569,101,1074.66,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.2268,0.6263,101,1082.69,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.2451,0.6074,101,1088.95,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.2642,0.5848,101,1095.35,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.2831,0.5638,101,1101.6,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.3012,0.5432,101,1107.54,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.3224,0.5217,101,1114.39,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.3404,0.5021,101,1120.21,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.3592,0.4831,101,1126.22,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.3809,0.4611,101,1133.13,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.3987,0.4406,101,1138.89,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.4149,0.4213,101,1144.17,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.4282,0.4032,101,1148.61,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.4486,0.3824,101,1155.02,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.4671,0.3635,101,1160.77,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.4852,0.3428,101,1166.44,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.5078,0.3187,101,1173.26,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.5245,0.3011,101,1178.16,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.5436,0.2817,101,1183.58,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.5628,0.2614,101,1188.8,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.5811,0.2423,101,1193.65,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.6022,0.2232,101,1198.9,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.6123,0.2112,101,1201.3,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.6257,0.1945,101,1204.4,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.6444,0.1765,101,1208.5,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.6633,0.1524,101,1212.2,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.6815,0.1331,101,1215.6,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
uXUFT,308.15,0.6911,0.1042,101,1215.9,Sharma et al. (2013d),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
