setid,"Temperature, K",Mole fraction of methanol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
BfHAU,333.15,0.9966,101,763.59,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
BfHAU,333.15,1,101,752.79,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
BfHAU,353.15,0,101,1254.6,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
BfHAU,353.15,0.0851,101,1246.4,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
BfHAU,353.15,0.1553,101,1238.7,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
BfHAU,353.15,0.3213,101,1215.42,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
BfHAU,353.15,0.519,101,1172.76,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
BfHAU,353.15,0.6999,101,1104.83,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
BfHAU,373.15,0,101,1239.4,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
BfHAU,373.15,0.0851,101,1231.1,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
BfHAU,373.15,0.1553,101,1223.27,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
BfHAU,373.15,0.3213,101,1199.75,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
BfHAU,393.15,0,101,1224.4,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
BfHAU,393.15,0.0851,101,1216,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
BfHAU,393.15,0.1553,101,1208.01,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
BfHAU,393.15,0.3213,101,1184.09,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
BfHAU,413.15,0,101,1209.6,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
BfHAU,413.15,0.0851,101,1201,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
BfHAU,413.15,0.1553,101,1192.89,Safarov and Guluzade (2022),Density,Liquid,AAGIBL,CO,methanol,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,
