setid,"Temperature, K",Mole fraction of ethanol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
rGxBG,298.15,1,101,785.5,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,313.15,0.0609,101,1205,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,313.15,0.1108,101,1198.4,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,313.15,0.2066,101,1183.9,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,313.15,0.3083,101,1165.5,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,313.15,0.4004,101,1145.5,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,313.15,0.4998,101,1119.1,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,313.15,0.6034,101,1084.3,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,313.15,0.7034,101,1040.72,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,313.15,0.8452,101,950.09,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,313.15,0.9389,101,858.5,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,313.15,1,101,772,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,328.15,0.0609,101,1195.2,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,328.15,0.1108,101,1188.5,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,328.15,0.2066,101,1173.9,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,328.15,0.3083,101,1155.5,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,328.15,0.4004,101,1135.4,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,328.15,0.4998,101,1108.7,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,328.15,0.6034,101,1073.7,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,328.15,0.7034,101,1029.83,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,328.15,0.8452,101,938.48,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,328.15,0.9389,101,846.1,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
rGxBG,328.15,1,101,758.5,Gonzalez et al. (2008d),Density,Liquid,AAIsrh,CCO,ethanol,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,,,
