setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
RufxJ,0.0091,333.15,100,1310,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0091,338.15,100,1305.7,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0091,343.15,100,1301.7,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0113,293.15,100,1339.1,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0113,298.15,100,1334.4,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0113,303.15,100,1330.6,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0113,308.15,100,1327.7,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0113,313.15,100,1322.3,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0113,318.15,100,1318.5,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0113,323.15,100,1314.5,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0113,328.15,100,1310.3,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0113,333.15,100,1306.1,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0113,338.15,100,1302.1,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
RufxJ,0.0113,343.15,100,1297.5,Song et al. (2021),Density,Liquid,AAvwNA,CCCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-butylpyridinium trifluoroacetate,AADYJk,O,water,,,
