setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium methyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
nMcBm,303.15,1,100,1290,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,313.15,0,100,1035,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,313.15,0.0456,100,1067,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,313.15,0.1037,100,1103,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,313.15,0.2005,100,1151,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,313.15,0.3039,100,1194,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,313.15,0.3999,100,1217,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,313.15,0.5002,100,1235,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,313.15,0.6047,100,1250,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,313.15,0.701,100,1262,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,313.15,0.7974,100,1273,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,313.15,0.8922,100,1281,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,313.15,0.9596,100,1282,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,313.15,1,100,1282,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,323.15,0,100,1025,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,323.15,0.0456,100,1057,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,323.15,0.1037,100,1095,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,323.15,0.2005,100,1143,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,323.15,0.3039,100,1185,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,323.15,0.3999,100,1209,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,323.15,0.5002,100,1227,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,323.15,0.6047,100,1243,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,323.15,0.701,100,1255,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,323.15,0.7974,100,1266,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,323.15,0.8922,100,1273,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,323.15,0.9596,100,1274,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,323.15,1,100,1275,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,333.15,0,100,1007,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,333.15,0.0456,100,1041,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,333.15,0.1037,100,1078,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,333.15,0.2005,100,1131,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,333.15,0.3039,100,1174,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,333.15,0.3999,100,1201,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,333.15,0.5002,100,1218,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,333.15,0.6047,100,1234,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,333.15,0.701,100,1247,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,333.15,0.7974,100,1258,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,333.15,0.8922,100,1267,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,333.15,0.9596,100,1268,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
nMcBm,333.15,1,100,1268,Masilo and Bahadur (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AALcAl,CC(=O)O,acetic acid,,,
