setid,"Temperature, K","Pressure, kPa",Mole fraction of water,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
CeyYb,313.22,500,0.404,1097.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,313.22,1000,0.404,1097.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,313.23,5000,0.404,1099.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,313.24,2500,0.404,1098.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,313.25,10000,0.404,1100.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,313.25,15000,0.404,1102.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,313.25,20000,0.404,1104.4,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,313.25,25000,0.404,1106.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,313.26,100,0.6028,1099.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.16,1000,0,1084.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.17,500,0,1084.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.17,2500,0,1085,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.17,20000,0,1091.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.18,100,0,1084.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.18,500,0.2,1088.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.18,5000,0,1085.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.18,10000,0,1087.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.18,25000,0,1093,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.19,100,0.2,1088.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.19,1000,0.2,1089.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.19,15000,0,1089.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.2,100,0.6028,1093.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.2,100,0.802,1084.4,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.2,500,0.6028,1093.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.2,1000,0.6028,1093.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.21,2500,0.2,1089.6,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.21,2500,0.6028,1094.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.22,5000,0.6028,1095.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.23,5000,0.2,1090.6,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.24,500,0.404,1091.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.24,500,0.802,1084.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.24,1000,0.404,1091.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.24,1000,0.802,1084.6,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.24,2500,0.404,1092.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.24,10000,0.2,1092.4,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.24,10000,0.6028,1096.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.24,20000,0.2,1096.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.24,25000,0.2,1098,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.25,100,0.404,1091.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.25,5000,0.404,1093.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.25,10000,0.404,1095,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.25,15000,0.2,1094.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.25,15000,0.404,1096.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.25,20000,0.802,1090.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.25,25000,0.6028,1101.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.26,2500,0.802,1085.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.26,5000,0.802,1085.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.26,10000,0.802,1087.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.26,15000,0.6028,1098.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.26,15000,0.802,1089.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.26,20000,0.404,1098.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.26,20000,0.6028,1100.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.26,25000,0.404,1100.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,323.26,25000,0.802,1092.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,332.96,15000,0.404,1091.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,332.96,20000,0.404,1092.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,332.96,20000,0.6028,1094.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,332.96,25000,0.404,1094.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,332.96,25000,0.6028,1095.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,332.97,10000,0.404,1089.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,332.97,10000,0.6028,1090.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,332.97,15000,0.6028,1092.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,332.98,2500,0.6028,1088.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,332.98,5000,0.6028,1089,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,332.99,100,0.6028,1087.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,332.99,500,0.404,1085.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,332.99,500,0.6028,1087.4,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,332.99,1000,0.404,1085.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,332.99,1000,0.6028,1087.6,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,332.99,5000,0.404,1087.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333,100,0.404,1085.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333,2500,0.404,1086.4,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.11,25000,0.802,1085.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.12,100,0.2,1082.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.12,100,0.802,1077.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.12,500,0.2,1083.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.12,2500,0.2,1083.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.12,10000,0.802,1080.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.12,15000,0.802,1082.6,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.12,20000,0.2,1090.6,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.12,20000,0.802,1084.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.13,500,0.802,1077.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.13,1000,0.2,1083.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.13,1000,0.802,1078,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.13,2500,0.802,1078.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.13,5000,0.2,1084.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.13,10000,0.2,1086.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.13,15000,0.2,1088.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.13,25000,0.2,1092.4,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.14,5000,0.802,1079.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.14,25000,0,1087.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.15,100,0,1078.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.16,500,0,1078.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.16,2500,0,1079.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.16,5000,0,1079.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.16,10000,0,1081.4,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.16,15000,0,1083.4,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.17,1000,0,1078.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,333.17,20000,0,1085.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.11,100,0.802,1070.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.11,500,0.802,1071,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.11,1000,0.802,1071.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.11,2500,0.802,1071.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.11,5000,0.802,1072.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.11,10000,0.802,1074.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.12,15000,0.802,1075.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.12,20000,0.802,1077.6,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.12,25000,0.802,1079.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.13,100,0.2,1077.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.13,500,0.2,1077.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.13,1000,0.2,1077.5,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.13,2500,0.2,1078.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.14,100,0,1072.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.15,5000,0.2,1079.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.15,15000,0.2,1083,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.15,20000,0.2,1084.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.15,25000,0.2,1086.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.16,500,0,1073.1,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.16,1000,0,1073,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.16,10000,0.2,1081,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.17,25000,0,1081.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.18,2500,0,1073.3,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.18,10000,0,1075.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.18,20000,0,1079.7,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.19,100,0.404,1079.8,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.19,500,0.404,1079.9,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.19,500,0.6028,1081.2,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
CeyYb,343.19,1000,0.6028,1081.4,Stevanovic et al. (2012),Density,Liquid,AADYJk,O,water,AAgmaR,CC(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium acetate,,,
