setid,"Temperature, K","MolaLity of 1-ethyl-3-methylimidazolium ethyl sulfate, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
RIXsS,308.15,0.1616,87.1,802.8,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALcLI,CCCO,propan-1-ol,,,
RIXsS,308.15,0.2054,87.1,805.8,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALcLI,CCCO,propan-1-ol,,,
RIXsS,308.15,0.2583,87.1,809.3,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALcLI,CCCO,propan-1-ol,,,
RIXsS,308.15,0.3139,87.1,812.9,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALcLI,CCCO,propan-1-ol,,,
RIXsS,308.15,0.3975,87.1,818,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALcLI,CCCO,propan-1-ol,,,
RIXsS,318.15,0.0374,87.1,785.9,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALcLI,CCCO,propan-1-ol,,,
RIXsS,318.15,0.0648,87.1,787.9,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALcLI,CCCO,propan-1-ol,,,
RIXsS,318.15,0.1028,87.1,790.7,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALcLI,CCCO,propan-1-ol,,,
RIXsS,318.15,0.1616,87.1,794.9,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALcLI,CCCO,propan-1-ol,,,
RIXsS,318.15,0.2054,87.1,797.9,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALcLI,CCCO,propan-1-ol,,,
RIXsS,318.15,0.2583,87.1,801.5,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALcLI,CCCO,propan-1-ol,,,
RIXsS,318.15,0.3139,87.1,805.2,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALcLI,CCCO,propan-1-ol,,,
RIXsS,318.15,0.3975,87.1,810.3,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AALcLI,CCCO,propan-1-ol,,,
