setid,"Temperature, K","Pressure, kPa",Mole fraction of 1-ethyl-3-methylimidazolium trifluoromethanesulfonate,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
xcxOo,298.15,35000,0.8986,1378,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,298.15,35000,0.9412,1388.6,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,298.15,35000,1,1400,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,298.15,40000,0,825.8,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,298.15,40000,0.0522,898.5,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,298.15,40000,0.1039,959.5,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,298.15,40000,0.1995,1052.6,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,298.15,40000,0.3004,1130.3,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,298.15,40000,0.4031,1194,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,298.15,40000,0.4981,1242.6,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,298.15,40000,0.5989,1285.7,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,298.15,40000,0.688,1318.2,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,298.15,40000,0.7988,1353.3,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,298.15,40000,0.8986,1380.6,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,298.15,40000,0.9412,1391.1,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,298.15,40000,1,1402.6,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,100,0,795.5,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,100,0.0522,868.6,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,100,0.1039,929.6,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,100,0.1995,1022.9,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,100,0.3004,1101.1,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,100,0.4031,1165.4,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,100,0.4981,1214.4,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,100,0.5989,1258.1,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,100,0.688,1290.9,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,100,0.7988,1326.4,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,100,0.8986,1354,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,100,0.9412,1364.6,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,100,1,1376.3,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,5000,0,799.6,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,5000,0.0522,872.6,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,5000,0.1039,933.5,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,5000,0.1995,1026.6,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,5000,0.3004,1104.7,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,5000,0.4031,1168.8,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,5000,0.4981,1217.7,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,5000,0.5989,1261.3,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,5000,0.688,1294,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,5000,0.7988,1329.4,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,5000,0.8986,1356.9,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,5000,0.9412,1367.4,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,5000,1,1379.1,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,10000,0,803.3,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,10000,0.0522,876.1,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,10000,0.1039,937.1,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,10000,0.1995,1030.2,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,10000,0.3004,1108.2,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,10000,0.4031,1172.1,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,10000,0.4981,1220.9,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,10000,0.5989,1264.4,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,10000,0.688,1297.1,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,10000,0.7988,1332.5,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,10000,0.8986,1359.9,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,10000,0.9412,1370.5,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,10000,1,1382,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,15000,0,807,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,15000,0.0522,879.8,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,15000,0.1039,940.7,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,15000,0.1995,1033.7,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,15000,0.3004,1111.4,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,15000,0.4031,1175.3,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,15000,0.4981,1224,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,15000,0.5989,1267.4,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,15000,0.688,1299.9,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,15000,0.7988,1335.3,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,15000,0.8986,1362.8,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,15000,0.9412,1373.2,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,15000,1,1384.8,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,20000,0,810.5,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,20000,0.0522,883.3,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,20000,0.1039,944.1,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,20000,0.1995,1037.1,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,20000,0.3004,1114.8,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,20000,0.4031,1178.6,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,20000,0.4981,1227.2,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,20000,0.5989,1270.5,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,20000,0.688,1303,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,20000,0.7988,1338.3,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,20000,0.8986,1365.8,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,20000,0.9412,1376.2,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,20000,1,1387.8,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,25000,0,814,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,25000,0.0522,886.6,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,25000,0.1039,947.5,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,25000,0.1995,1040.4,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,25000,0.3004,1118,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,25000,0.4031,1181.7,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,25000,0.4981,1230.2,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,25000,0.5989,1273.5,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,25000,0.688,1306.1,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,25000,0.7988,1341.2,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,25000,0.8986,1368.6,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,25000,0.9412,1379.1,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,25000,1,1390.5,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,30000,0,817.2,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,30000,0.0522,889.9,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,30000,0.1039,950.7,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,30000,0.1995,1043.5,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,30000,0.3004,1121,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,30000,0.4031,1184.5,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,30000,0.4981,1233.1,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
xcxOo,303.15,30000,0.5989,1276.3,Hauk et al. (2022),Density,Liquid,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,AALcLI,CCCO,propan-1-ol,,,
