setid,"Temperature, K",Weight fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
eILSX,328.15,0.0078,101,1097.9,Tong et al. (2011b),Density,Liquid,AADYJk,O,water,AArlDw,CC(C)[C@H](N)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium L-valinate,,,
eILSX,328.15,0.00997,101,1098.9,Tong et al. (2011b),Density,Liquid,AADYJk,O,water,AArlDw,CC(C)[C@H](N)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium L-valinate,,,
eILSX,328.15,0.01101,101,1099.4,Tong et al. (2011b),Density,Liquid,AADYJk,O,water,AArlDw,CC(C)[C@H](N)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium L-valinate,,,
eILSX,328.15,0.01298,101,1100.2,Tong et al. (2011b),Density,Liquid,AADYJk,O,water,AArlDw,CC(C)[C@H](N)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium L-valinate,,,
eILSX,328.15,0.01549,101,1101.5,Tong et al. (2011b),Density,Liquid,AADYJk,O,water,AArlDw,CC(C)[C@H](N)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium L-valinate,,,
eILSX,333.15,0.0078,101,1094.9,Tong et al. (2011b),Density,Liquid,AADYJk,O,water,AArlDw,CC(C)[C@H](N)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium L-valinate,,,
eILSX,333.15,0.00997,101,1095.8,Tong et al. (2011b),Density,Liquid,AADYJk,O,water,AArlDw,CC(C)[C@H](N)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium L-valinate,,,
eILSX,333.15,0.01101,101,1096.3,Tong et al. (2011b),Density,Liquid,AADYJk,O,water,AArlDw,CC(C)[C@H](N)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium L-valinate,,,
eILSX,333.15,0.01298,101,1097.1,Tong et al. (2011b),Density,Liquid,AADYJk,O,water,AArlDw,CC(C)[C@H](N)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium L-valinate,,,
eILSX,333.15,0.01549,101,1098.4,Tong et al. (2011b),Density,Liquid,AADYJk,O,water,AArlDw,CC(C)[C@H](N)C(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium L-valinate,,,
