setid,"Temperature, K",Mole fraction of 1-butyl-4-methylpyridinium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
uuRKf,298.15,0.358,101,1216.17,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,298.15,0.4139,101,1211.73,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,298.15,0.4868,101,1206.48,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,298.15,0.5508,101,1202.5,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,298.15,0.6197,101,1198.48,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,298.15,0.6972,101,1194.55,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,298.15,0.8008,101,1189.98,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,298.15,1,101,1183.1,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,318.15,0,101,1216.21,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,318.15,0.0225,101,1218.4,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,318.15,0.0455,101,1218.57,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,318.15,0.0759,101,1217.66,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,318.15,0.1201,101,1215.25,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,318.15,0.1352,101,1214.4,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,318.15,0.1855,101,1210.79,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,318.15,0.2213,101,1208.06,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,318.15,0.2643,101,1204.85,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,318.15,0.3133,101,1201.39,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,318.15,0.3663,101,1197.64,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,318.15,0.4201,101,1194.17,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,318.15,0.4931,101,1189.74,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,318.15,0.5605,101,1186.1,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,318.15,0.6291,101,1182.59,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,318.15,0.708,101,1179.3,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,318.15,0.7919,101,1175.97,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
uuRKf,318.15,1,101,1169.25,Fernandez et al. (2015),Density,Liquid,AATBwO,ClCCCl,"1,2-dichloroethane",AAtevY,CCCC[n+]1ccc(C)cc1.F[B-](F)(F)F,1-butyl-4-methylpyridinium tetrafluoroborate,,,
