setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
UaqFc,308.15,0.3,101,1085.8,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,308.15,0.4,101,1092.6,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,308.15,0.5,101,1097.6,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,308.15,0.6,101,1099.7,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,308.15,0.7,101,1103,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,308.15,0.8,101,1106.9,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,313.15,0.2,101,1072.9,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,313.15,0.3,101,1082.4,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,313.15,0.4,101,1089.2,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,313.15,0.5,101,1094.4,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,313.15,0.6,101,1096.5,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,313.15,0.7,101,1099.9,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,313.15,0.8,101,1103.8,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,318.15,0.2,101,1069.3,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,318.15,0.3,101,1078.9,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,318.15,0.4,101,1085.9,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,318.15,0.5,101,1091.1,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,318.15,0.6,101,1093.3,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,318.15,0.7,101,1096.7,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,318.15,0.8,101,1100.8,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,323.15,0.2,101,1065.6,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,323.15,0.3,101,1075.4,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,323.15,0.4,101,1082.6,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,323.15,0.5,101,1087.9,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,323.15,0.6,101,1090.1,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,323.15,0.7,101,1093.6,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
UaqFc,323.15,0.8,101,1097.7,Anantharaj and Banerjee (2011),Density,Liquid,AAWvhn,c1ccc2c(c1)CCN2,indoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
