setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
AmjQW,303.15,0.6,101,1089.5,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,303.15,0.7,101,1093.3,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,303.15,0.8,101,1098.9,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,308.15,0.2,101,1037.2,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,308.15,0.3,101,1052.5,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,308.15,0.4,101,1065.5,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,308.15,0.5,101,1075.4,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,308.15,0.6,101,1086.2,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,308.15,0.7,101,1090,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,308.15,0.8,101,1095.7,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,313.15,0.2,101,1033.2,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,313.15,0.3,101,1048.8,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,313.15,0.4,101,1062,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,313.15,0.5,101,1072,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,313.15,0.6,101,1083,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,313.15,0.7,101,1086.8,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,313.15,0.8,101,1092.5,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,318.15,0.2,101,1029.3,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,318.15,0.3,101,1045,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,318.15,0.4,101,1058.5,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,318.15,0.5,101,1068.6,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,318.15,0.6,101,1079.7,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,318.15,0.7,101,1083.6,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,318.15,0.8,101,1089.4,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,323.15,0.2,101,1025.3,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,323.15,0.3,101,1041.2,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,323.15,0.4,101,1055,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,323.15,0.5,101,1065.3,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,323.15,0.6,101,1076.5,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,323.15,0.7,101,1080.4,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
AmjQW,323.15,0.8,101,1086.2,Anantharaj and Banerjee (2011),Density,Liquid,AAPLMm,c1ccncc1,pyridine,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
