setid,"Solvent: MolaLity of 1-butyl-3-methylimidazolium tetrafluoroborate, mol/kg","Temperature, K","MolaLity of dipotassium hydrogen phosphate, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
cxBhM,0.028,298.15,0.807,100,1107.2,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,298.15,0.91,100,1121.2,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,298.15,0.999,100,1133.1,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,303.15,0,100,997.3,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,303.15,0.0979,100,1010.5,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,303.15,0.1956,100,1023.6,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,303.15,0.3065,100,1038.6,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,303.15,0.4004,100,1051.2,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,303.15,0.5065,100,1065.5,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,303.15,0.606,100,1078.8,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,303.15,0.704,100,1092,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,303.15,0.807,100,1105.8,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,303.15,0.91,100,1119.8,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,303.15,0.999,100,1131.7,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,308.15,0,100,995.7,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,308.15,0.0979,100,1008.9,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,308.15,0.1956,100,1022,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,308.15,0.3065,100,1036.9,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,308.15,0.4004,100,1049.6,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,308.15,0.5065,100,1063.8,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,308.15,0.606,100,1077.2,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,308.15,0.704,100,1090.4,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,308.15,0.807,100,1104.2,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,308.15,0.91,100,1118.2,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.028,308.15,0.999,100,1130.1,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,288.15,0,100,1001.6,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,288.15,0.1011,100,1015.2,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,288.15,0.199,100,1028.4,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,288.15,0.304,100,1042.5,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,288.15,0.3974,100,1055,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,288.15,0.5034,100,1069.3,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,288.15,0.605,100,1082.9,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,288.15,0.705,100,1096.3,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,288.15,0.81,100,1110.5,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,288.15,0.915,100,1124.6,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,288.15,0.997,100,1135.6,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,293.15,0,100,1000.7,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,293.15,0.1011,100,1014.3,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,293.15,0.199,100,1027.5,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,293.15,0.304,100,1041.6,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,293.15,0.3974,100,1054.2,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,293.15,0.5034,100,1068.5,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,293.15,0.605,100,1082.2,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,293.15,0.705,100,1095.6,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,293.15,0.81,100,1109.8,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,293.15,0.915,100,1123.9,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,293.15,0.997,100,1134.9,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,298.15,0,100,999.6,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,298.15,0.1011,100,1013.2,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,298.15,0.199,100,1026.4,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,298.15,0.304,100,1040.5,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,298.15,0.3974,100,1053.1,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,298.15,0.5034,100,1067.4,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,298.15,0.605,100,1081.1,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,298.15,0.705,100,1094.5,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,298.15,0.81,100,1108.7,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,298.15,0.915,100,1122.8,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,298.15,0.997,100,1133.8,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,303.15,0,100,998.2,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,303.15,0.1011,100,1011.8,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,303.15,0.199,100,1025,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,303.15,0.304,100,1039.1,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,303.15,0.3974,100,1051.7,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,303.15,0.5034,100,1066,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,303.15,0.605,100,1079.7,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,303.15,0.705,100,1093.1,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,303.15,0.81,100,1107.3,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,303.15,0.915,100,1121.4,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,303.15,0.997,100,1132.4,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,308.15,0,100,996.6,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,308.15,0.1011,100,1010.2,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,308.15,0.199,100,1023.4,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,308.15,0.304,100,1037.5,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,308.15,0.3974,100,1050.1,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,308.15,0.5034,100,1064.4,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,308.15,0.605,100,1078.1,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,308.15,0.705,100,1091.5,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,308.15,0.81,100,1105.7,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,308.15,0.915,100,1119.8,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.042,308.15,0.997,100,1130.8,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.056,288.15,0,100,1002.5,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.056,288.15,0.0972,100,1015.6,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.056,288.15,0.2001,100,1029.4,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.056,288.15,0.2491,100,1036,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.056,288.15,0.2991,100,1042.8,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
cxBhM,0.056,288.15,0.3472,100,1049.3,Kumar and Katal (2018c),Density,Liquid,AAhZiT,O=P([O-])([O-])O.[K+].[K+],dipotassium hydrogen phosphate,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
