setid,"Temperature, K",Mole fraction of propan-2-ol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
HjbMY,293.15,1,100,785.3,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,298.15,0,100,1239.7,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,298.15,0.1282,100,1220.9,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,298.15,0.2454,100,1200.2,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,298.15,0.3506,100,1177.6,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,298.15,0.469,100,1145.8,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,298.15,0.5728,100,1110.7,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,298.15,0.6564,100,1075.5,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,298.15,0.7574,100,1021.1,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,298.15,0.8422,100,960.6,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,298.15,0.9231,100,883.1,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,298.15,1,100,781.1,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,303.15,0,100,1235.7,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,303.15,0.1282,100,1217,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,303.15,0.2454,100,1196.3,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,303.15,0.3506,100,1173.6,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,303.15,0.469,100,1141.8,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,303.15,0.5728,100,1106.7,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,303.15,0.6564,100,1071.6,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,303.15,0.7574,100,1017.1,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,303.15,0.8422,100,956.7,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,303.15,0.9231,100,879,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,303.15,1,100,776.8,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,308.15,0,100,1231.9,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,308.15,0.1282,100,1213.2,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,308.15,0.2454,100,1192.5,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,308.15,0.3506,100,1169.7,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,308.15,0.469,100,1137.9,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,308.15,0.5728,100,1102.8,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,308.15,0.6564,100,1067.5,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,308.15,0.7574,100,1013,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,308.15,0.8422,100,952.6,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,308.15,0.9231,100,874.9,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,308.15,1,100,772.5,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,313.15,0,100,1228.1,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,313.15,0.1282,100,1209.4,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,313.15,0.2454,100,1188.6,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,313.15,0.3506,100,1165.8,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,313.15,0.469,100,1134,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,313.15,0.5728,100,1098.6,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,313.15,0.6564,100,1063.3,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,313.15,0.7574,100,1008.9,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,313.15,0.8422,100,948.4,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,313.15,0.9231,100,870.6,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
HjbMY,313.15,1,100,768,Warminska and Cichowska-Kopczynska (2022),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,ABIrWy,CCCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoromethanesulfonate,,,
