setid,"Temperature, K","Solvent: MolaLity of 1-butyl-3-methylimidazolium chloride, mol/kg","MolaLity of N-acetyl-p-aminophenol, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
lOaPy,303.15,0.1997,0.0356,101,999.013,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.1997,0.0395,101,999.12,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.1997,0.0429,101,999.215,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.1997,0.0477,101,999.349,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.1997,0.0499,101,999.41,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.1997,0.0531,101,999.501,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.1997,0.0555,101,999.571,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.3007,0,101,999.244,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.3007,0.03,101,1000.03,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.3007,0.0326,101,1000.1,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.3007,0.0354,101,1000.18,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.3007,0.0392,101,1000.28,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.3007,0.043,101,1000.38,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.3007,0.0473,101,1000.5,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.3007,0.05,101,1000.58,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.3007,0.0531,101,1000.66,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.3007,0.0555,101,1000.73,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.4004,0,101,1000.4,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.4004,0.0298,101,1001.17,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.4004,0.0326,101,1001.25,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.4004,0.0359,101,1001.34,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.4004,0.039,101,1001.42,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.4004,0.043,101,1001.53,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.4004,0.0475,101,1001.65,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.4004,0.0497,101,1001.72,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.4004,0.0532,101,1001.81,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,303.15,0.4004,0.0557,101,1001.88,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.101,0,101,995.222,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.101,0.0304,101,996.018,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.101,0.0329,101,996.087,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.101,0.0358,101,996.167,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.101,0.0395,101,996.268,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.101,0.0433,101,996.374,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.101,0.0474,101,996.488,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.101,0.0495,101,996.549,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.101,0.0531,101,996.65,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.101,0.0555,101,996.722,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.1997,0,101,996.342,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.1997,0.0301,101,997.125,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.1997,0.0326,101,997.191,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.1997,0.0356,101,997.273,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.1997,0.0395,101,997.378,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.1997,0.0429,101,997.473,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.1997,0.0477,101,997.605,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.1997,0.0499,101,997.665,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.1997,0.0531,101,997.755,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.1997,0.0555,101,997.824,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.3007,0,101,997.484,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.3007,0.03,101,998.256,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.3007,0.0326,101,998.326,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.3007,0.0354,101,998.401,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.3007,0.0392,101,998.503,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.3007,0.043,101,998.605,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.3007,0.0473,101,998.723,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.3007,0.05,101,998.797,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.3007,0.0531,101,998.883,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.3007,0.0555,101,998.951,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.4004,0,101,998.586,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.4004,0.0298,101,999.349,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.4004,0.0326,101,999.423,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.4004,0.0359,101,999.51,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.4004,0.039,101,999.594,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.4004,0.043,101,999.701,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.4004,0.0475,101,999.823,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.4004,0.0497,101,999.883,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.4004,0.0532,101,999.98,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
lOaPy,308.15,0.4004,0.0557,101,1000.05,Shekaari et al. (2017),Density,Liquid,AAdDTg,CC(=O)Nc1ccc(O)cc1,N-acetyl-p-aminophenol,AADYJk,O,water,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride
