setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
gZbnF,0.01112,303.15,100,1189.9,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01112,308.15,100,1186.6,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01112,313.15,100,1183.2,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01112,318.15,100,1180,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01112,323.15,100,1176.7,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01112,328.15,100,1173.4,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01112,333.15,100,1170.2,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01112,338.15,100,1166.9,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01254,298.15,100,1193.3,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01254,303.15,100,1190,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01254,308.15,100,1186.7,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01254,313.15,100,1183.3,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01254,318.15,100,1180.1,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01254,323.15,100,1176.8,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01254,328.15,100,1173.5,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01254,333.15,100,1170.3,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01254,338.15,100,1167,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01399,298.15,100,1193.4,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01399,303.15,100,1190.1,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01399,308.15,100,1186.8,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01399,313.15,100,1183.5,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01399,318.15,100,1180.2,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01399,323.15,100,1176.9,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01399,328.15,100,1173.7,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01399,333.15,100,1170.4,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
gZbnF,0.01399,338.15,100,1167.2,Pan et al. (2018),Density,Liquid,AApKhv,CC(=O)[O-].CC[n+]1ccn(CCOC)c1,1-ethyl-3-(2-methoxyethyl)imidazolium acetate,AADYJk,O,water,,,
