setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
BjImr,318.15,0.1509,100,1050.8,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,318.15,0.1983,100,1100.6,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,318.15,0.3053,100,1200.01,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,318.15,0.4013,100,1277.02,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,318.15,0.5001,100,1346.82,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,318.15,0.5949,100,1406.07,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,318.15,0.7025,100,1465.49,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,318.15,0.8049,100,1515.81,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,318.15,0.9051,100,1560.92,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,318.15,0.947,100,1578.93,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,323.15,0.0344,100,903.7,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,323.15,0.0694,100,950.1,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,323.15,0.0908,100,976.8,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,323.15,0.1509,100,1046.1,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,323.15,0.1983,100,1095.7,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,323.15,0.3053,100,1194.9,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,323.15,0.4013,100,1271.77,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,323.15,0.5001,100,1341.37,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,323.15,0.5949,100,1400.46,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,323.15,0.7025,100,1459.82,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,323.15,0.8049,100,1510.02,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,323.15,0.9051,100,1554.97,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
BjImr,323.15,0.947,100,1573.01,Vranes et al. (2014c),Density,Liquid,AAeMpf,CCCCN(C=O)CCCC,"N,N-dibutylformamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
