setid,Mole fraction of ethanol,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
MLKyC,0.511,303.15,101,1050.6,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.511,308.15,101,1046.9,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.511,313.15,101,1043.2,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.511,318.15,101,1039.3,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.511,323.15,101,1034.9,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.511,328.15,101,1030.3,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.511,333.15,101,1028.7,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.511,338.15,101,1025.2,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.511,343.15,101,1021.3,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.612,283.15,101,1039.7,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.612,288.15,101,1036,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.612,293.15,101,1032.2,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.612,298.15,101,1028.4,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.612,303.15,101,1024.7,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.612,308.15,101,1020.9,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.612,313.15,101,1017.2,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.612,318.15,101,1013.4,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.612,323.15,101,1009.7,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.612,328.15,101,1005.9,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.612,333.15,101,1002.2,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.612,338.15,101,998.5,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.612,343.15,101,994.7,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.753,283.15,101,991.3,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.753,288.15,101,987.5,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.753,293.15,101,983.6,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.753,298.15,101,979.7,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.753,303.15,101,975.7,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.753,308.15,101,971.8,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.753,313.15,101,968,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.753,318.15,101,964.1,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.753,323.15,101,960.2,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.753,328.15,101,956.4,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.753,333.15,101,952.5,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.753,338.15,101,948.6,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
MLKyC,0.753,343.15,101,944.7,Mokhtarani et al. (2008),Density,Liquid,AAIsrh,CCO,ethanol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,
