setid,"Pressure, kPa","Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium thiocyanate,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ZKYwA,15000,298.15,0,816.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,298.15,0.052,845.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,298.15,0.1024,869.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,298.15,0.2001,912.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,298.15,0.3005,950.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,298.15,0.4008,985,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,298.15,0.4975,1014.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,298.15,0.6004,1041.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,298.15,0.6996,1064.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,298.15,0.7999,1084.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,298.15,0.8981,1102.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,298.15,0.947,1111.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,298.15,1,1118.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,303.15,0,813.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,303.15,0.052,841.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,303.15,0.1024,866.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,303.15,0.2001,909.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,303.15,0.3005,947.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,303.15,0.4008,981.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,303.15,0.4975,1011,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,303.15,0.6004,1037.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,303.15,0.6996,1061.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,303.15,0.7999,1081.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,303.15,0.8981,1099.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,303.15,0.947,1108.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,303.15,1,1116,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,308.15,0,809.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,308.15,0.052,837.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,308.15,0.1024,862.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,308.15,0.2001,905.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,308.15,0.3005,944.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,308.15,0.4008,978.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,308.15,0.4975,1007.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,308.15,0.6004,1034.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,308.15,0.6996,1057.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,308.15,0.7999,1078.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,308.15,0.8981,1096.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,308.15,0.947,1105.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,15000,308.15,1,1113,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,298.15,0,819.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,298.15,0.052,848,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,298.15,0.1024,872.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,298.15,0.2001,915.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,298.15,0.3005,953.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,298.15,0.4008,987.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,298.15,0.4975,1016.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,298.15,0.6004,1043.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,298.15,0.6996,1066.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,298.15,0.7999,1086.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,298.15,0.8981,1104.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,298.15,0.947,1113,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,298.15,1,1120.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,303.15,0,816.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,303.15,0.052,844.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,303.15,0.1024,869.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,303.15,0.2001,911.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,303.15,0.3005,950.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,303.15,0.4008,984.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,303.15,0.4975,1013.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,303.15,0.6004,1040,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,303.15,0.6996,1063,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,303.15,0.7999,1083.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,303.15,0.8981,1101.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,303.15,0.947,1110,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,303.15,1,1117.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,308.15,0,812.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,308.15,0.052,841.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,308.15,0.1024,866.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,308.15,0.2001,908.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,308.15,0.3005,947,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,308.15,0.4008,980.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,308.15,0.4975,1010,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,308.15,0.6004,1037,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,308.15,0.6996,1059.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,308.15,0.7999,1080.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,308.15,0.8981,1098.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,308.15,0.947,1107,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,20000,308.15,1,1114.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,298.15,0,822.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,298.15,0.052,851,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,298.15,0.1024,875.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,298.15,0.2001,917.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,298.15,0.3005,955.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,298.15,0.4008,989.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,298.15,0.4975,1018.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,298.15,0.6004,1045.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,298.15,0.6996,1068.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,298.15,0.7999,1088.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,298.15,0.8981,1106.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,298.15,0.947,1114.9,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,298.15,1,1122.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,303.15,0,819.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,303.15,0.052,847.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,303.15,0.1024,872.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,303.15,0.2001,914.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,303.15,0.3005,952.6,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,303.15,0.4008,986.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,303.15,0.4975,1015.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,303.15,0.6004,1042.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,303.15,0.6996,1065,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,303.15,0.7999,1085.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,303.15,0.8981,1103.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,303.15,0.947,1111.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,303.15,1,1119.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,308.15,0,816,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,308.15,0.052,844.1,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,308.15,0.1024,869,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,308.15,0.2001,911.3,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,308.15,0.3005,949.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,308.15,0.4008,983.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,308.15,0.4975,1012.2,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,308.15,0.6004,1039,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,308.15,0.6996,1061.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,308.15,0.7999,1082.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,308.15,0.8981,1100.4,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,308.15,0.947,1108.7,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,25000,308.15,1,1116.5,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
ZKYwA,30000,298.15,0,825.8,Hauk et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAONVE,CCCCO,butan-1-ol,,,
