setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium trifluoromethanesulfonate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
AgIkl,298.15,0.9511,101,1374.4,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,308.15,0.051,101,932.59,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,308.15,0.1,101,982.77,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,308.15,0.1503,101,1029.5,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,308.15,0.2001,101,1069.18,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,308.15,0.3001,101,1135.87,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,308.15,0.3992,101,1189.62,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,308.15,0.4995,101,1234.16,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,308.15,0.599,101,1271.3,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,308.15,0.7014,101,1303.92,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,308.15,0.7965,101,1330.4,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,308.15,0.849,101,1343.5,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,308.15,0.899,101,1354.8,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,308.15,0.9511,101,1365.9,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,318.15,0.051,101,921.76,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,318.15,0.1,101,972.18,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,318.15,0.1503,101,1019.22,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,318.15,0.2001,101,1059.3,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,318.15,0.3001,101,1126.45,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,318.15,0.3992,101,1180.52,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,318.15,0.4995,101,1225.28,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,318.15,0.599,101,1262.63,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,318.15,0.7014,101,1295.36,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,318.15,0.7965,101,1322,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,318.15,0.849,101,1335.1,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,318.15,0.899,101,1346.4,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
AgIkl,318.15,0.9511,101,1357.6,Vercher et al. (2011b),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,
