setid,Mole fraction of anisole,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
yHoef,0.3001,348.15,25000,1331.5,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.3001,348.15,30000,1334.8,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.3001,348.15,35000,1338.1,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.3001,348.15,40000,1341.2,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.3001,348.15,45000,1344.4,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.3001,348.15,50000,1347.3,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,298.15,100,1330.3,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,298.15,10000,1337.1,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,298.15,15000,1340.2,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,298.15,20000,1343.3,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,298.15,25000,1346.2,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,298.15,30000,1349.1,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,298.15,35000,1351.9,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,298.15,40000,1354.7,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,298.15,45000,1357.6,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,298.15,50000,1360.2,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,318.15,100,1312.9,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,318.15,10000,1319.9,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,318.15,15000,1323.3,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,318.15,20000,1326.4,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,318.15,25000,1329.6,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,318.15,30000,1332.7,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,318.15,35000,1335.9,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,318.15,40000,1338.8,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,318.15,45000,1341.7,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,318.15,50000,1344.5,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,348.15,100,1285.7,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,348.15,10000,1293.4,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,348.15,15000,1297.2,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,348.15,20000,1301,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,348.15,25000,1304.6,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,348.15,30000,1308,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,348.15,35000,1311.3,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,348.15,40000,1314.5,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,348.15,45000,1317.7,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.4102,348.15,50000,1320.7,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,298.15,100,1304.5,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,298.15,10000,1311.4,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,298.15,15000,1314.4,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,298.15,20000,1317.5,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,298.15,25000,1320.4,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,298.15,30000,1323.3,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,298.15,35000,1326.2,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,298.15,40000,1329.1,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,298.15,45000,1331.9,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,298.15,50000,1334.5,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,318.15,100,1286.7,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,318.15,10000,1293.8,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,318.15,15000,1297.3,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,318.15,20000,1300.4,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,318.15,25000,1303.6,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,318.15,30000,1306.7,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,318.15,35000,1309.9,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,318.15,40000,1312.8,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,318.15,45000,1315.7,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,318.15,50000,1318.5,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,348.15,100,1259.5,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,348.15,10000,1267.3,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,348.15,15000,1271,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,348.15,20000,1274.7,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,348.15,25000,1278.4,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,348.15,30000,1281.8,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,348.15,35000,1285.2,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,348.15,40000,1288.4,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,348.15,45000,1291.6,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.5003,348.15,50000,1294.6,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.6003,298.15,100,1269.5,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.6003,298.15,10000,1276.3,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.6003,298.15,15000,1279.4,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.6003,298.15,20000,1282.6,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.6003,298.15,25000,1285.5,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.6003,298.15,30000,1288.4,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.6003,298.15,35000,1291.3,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.6003,298.15,40000,1294,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.6003,298.15,45000,1296.7,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.6003,298.15,50000,1299.3,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.6003,318.15,100,1251.6,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.6003,318.15,10000,1258.8,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.6003,318.15,15000,1262.2,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.6003,318.15,20000,1265.4,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.6003,318.15,25000,1268.7,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.6003,318.15,30000,1271.8,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.6003,318.15,35000,1275,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
yHoef,0.6003,318.15,40000,1277.9,Widowati and Lee (2012),Density,Liquid,AAUpuK,COc1ccccc1,anisole,ABdMCc,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,,,
