setid,"Temperature, K","MolaLity of 1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
sUnmR,323.15,0.4,101.3,968.69,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,323.15,0.4499,101.3,974.61,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,323.15,0.5007,101.3,980.07,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,328.15,0,101.3,908.94,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,328.15,0.0295,101.3,913.37,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,328.15,0.08,101.3,921.23,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,328.15,0.1199,101.3,926.88,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,328.15,0.1993,101.3,937.98,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,328.15,0.25,101.3,944.87,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,328.15,0.2999,101.3,951.32,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,328.15,0.3439,101.3,956.94,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,328.15,0.4,101.3,963.71,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,328.15,0.4499,101.3,969.64,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
sUnmR,328.15,0.5007,101.3,975.11,Fu et al. (2021),Density,Liquid,ABfReB,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F.C(CCC)N1C(=[N+](C=C1)C)C,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
