setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium methyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ffwvd,303.15,0.112,101,924.52,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,303.15,0.213,101,1014.93,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,303.15,0.3285,101,1087.75,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,303.15,0.356,101,1101.71,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,303.15,0.525,101,1171.71,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,303.15,0.632,101,1202.41,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,303.15,0.7294,101,1227,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,303.15,0.8202,101,1246.05,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,303.15,0.9108,101,1262.86,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,303.15,0.9556,101,1270.12,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,303.15,1,101,1276.81,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,313.15,0,101,772.12,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,313.15,0.0561,101,853.08,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,313.15,0.112,101,916.45,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,313.15,0.213,101,1007.2,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,313.15,0.3285,101,1080.31,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,313.15,0.356,101,1094.33,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,313.15,0.525,101,1164.55,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,313.15,0.632,101,1195.48,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,313.15,0.7294,101,1220.01,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,313.15,0.8202,101,1239.14,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,313.15,0.9108,101,1255.96,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,313.15,0.9556,101,1263.24,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,313.15,1,101,1269.93,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,323.15,0,101,763.22,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,323.15,0.0561,101,844.66,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,323.15,0.112,101,908.35,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,323.15,0.213,101,999.43,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,323.15,0.3285,101,1072.89,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,323.15,0.356,101,1086.98,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,323.15,0.525,101,1157.43,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,323.15,0.632,101,1188.59,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,323.15,0.7294,101,1213.06,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,323.15,0.8202,101,1232.31,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,323.15,0.9108,101,1249.11,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,323.15,0.9556,101,1256.42,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
ffwvd,323.15,1,101,1263.12,Lladosa et al. (2021),Density,Liquid,AAqmVN,CC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-ethyl-3-methylimidazolium methyl sulfate,AAIsrh,CCO,ethanol,,,
