setid,"Temperature, K","MolaLity of 1-dodecyl-3-methylimidazolium bromide, mol/kg","Pressure, kPa","Solvent: MolaLity of ammonium chloride (NH4Cl), mol/kg","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
aaiVh,298.15,0,84.5,0.035,997.645,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.00113,84.5,0.035,997.685,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.00113,84.5,0.035,997.685,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.002,84.5,0.035,997.717,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.002,84.5,0.035,997.717,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.00261,84.5,0.035,997.737,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.00261,84.5,0.035,997.737,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.00286,84.5,0.035,997.745,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.00286,84.5,0.035,997.745,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.00372,84.5,0.035,997.778,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.00372,84.5,0.035,997.778,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.0044,84.5,0.035,997.801,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.0044,84.5,0.035,997.801,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.00496,84.5,0.035,997.821,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.00496,84.5,0.035,997.821,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.00545,84.5,0.035,997.836,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.00545,84.5,0.035,997.836,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.00606,84.5,0.035,997.853,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.00606,84.5,0.035,997.853,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.00901,84.5,0.035,997.942,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.00901,84.5,0.035,997.942,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.01212,84.5,0.035,998.034,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.01212,84.5,0.035,998.034,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.01521,84.5,0.035,998.116,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.01521,84.5,0.035,998.116,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.01785,84.5,0.035,998.186,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.01785,84.5,0.035,998.186,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.02151,84.5,0.035,998.289,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.02151,84.5,0.035,998.289,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.02633,84.5,0.035,998.425,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.02633,84.5,0.035,998.425,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.03028,84.5,0.035,998.534,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.03028,84.5,0.035,998.534,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.04741,84.5,0.035,999.002,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.04741,84.5,0.035,999.002,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.05833,84.5,0.035,999.288,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.05833,84.5,0.035,999.288,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.06098,84.5,0.035,999.356,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.06098,84.5,0.035,999.356,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.07719,84.5,0.035,999.77,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.07719,84.5,0.035,999.77,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.09686,84.5,0.035,1000.26,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,298.15,0.09686,84.5,0.035,1000.26,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0,84.5,0.035,996.243,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.00113,84.5,0.035,996.28,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.00113,84.5,0.035,996.28,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.002,84.5,0.035,996.311,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.002,84.5,0.035,996.311,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.00261,84.5,0.035,996.33,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.00261,84.5,0.035,996.33,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.00286,84.5,0.035,996.34,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.00286,84.5,0.035,996.34,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.00372,84.5,0.035,996.37,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.00372,84.5,0.035,996.37,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.0044,84.5,0.035,996.391,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.0044,84.5,0.035,996.391,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.00496,84.5,0.035,996.411,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.00496,84.5,0.035,996.411,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.00545,84.5,0.035,996.426,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.00545,84.5,0.035,996.426,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.00606,84.5,0.035,996.441,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.00606,84.5,0.035,996.441,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.00901,84.5,0.035,996.528,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.00901,84.5,0.035,996.528,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.01212,84.5,0.035,996.616,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.01212,84.5,0.035,996.616,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.01521,84.5,0.035,996.694,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.01521,84.5,0.035,996.694,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.01785,84.5,0.035,996.763,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.01785,84.5,0.035,996.763,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.02151,84.5,0.035,996.862,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.02151,84.5,0.035,996.862,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.02633,84.5,0.035,996.994,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.02633,84.5,0.035,996.994,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.03028,84.5,0.035,997.099,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.03028,84.5,0.035,997.099,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.04741,84.5,0.035,997.555,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.04741,84.5,0.035,997.555,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.05833,84.5,0.035,997.825,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.05833,84.5,0.035,997.825,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.06098,84.5,0.035,997.893,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.06098,84.5,0.035,997.893,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.07719,84.5,0.035,998.295,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.07719,84.5,0.035,998.295,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.09686,84.5,0.035,998.768,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,303.15,0.09686,84.5,0.035,998.768,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0,84.5,0.035,994.624,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
aaiVh,308.15,0.00113,84.5,0.035,994.659,Golabiazar and Sadeghi (2014b),Density,Liquid,AADYJk,O,water,AAKOQZ,[Cl-].[NH4+],ammonium chloride (NH4Cl),ABLlfj,CCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],1-dodecyl-3-methylimidazolium bromide
