setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium methyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
Whimk,303.15,0.7127,101,1199.1,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,303.15,0.8212,101,1201.3,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,303.15,0.8546,101,1202,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,303.15,1,101,1204.5,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,313.15,0,101,1110.6,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,313.15,0.0398,101,1128.2,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,313.15,0.1021,101,1145.2,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,313.15,0.1433,101,1153.4,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,313.15,0.1988,101,1161.7,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,313.15,0.2444,101,1167.1,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,313.15,0.2998,101,1172.4,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,313.15,0.3979,101,1179.4,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,313.15,0.4786,101,1183.7,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,313.15,0.5652,101,1187.2,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,313.15,0.7127,101,1192,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,313.15,0.8212,101,1194.4,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,313.15,0.8546,101,1195.1,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,313.15,1,101,1197.9,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,323.15,0,101,1096.8,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,323.15,0.0398,101,1115.8,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,323.15,0.1021,101,1134.2,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,323.15,0.1433,101,1143.1,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,323.15,0.1988,101,1152.1,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,323.15,0.2444,101,1158,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,323.15,0.2998,101,1163.7,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,323.15,0.3979,101,1171.2,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,323.15,0.4786,101,1175.9,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,323.15,0.5652,101,1179.7,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,323.15,0.7127,101,1184.9,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,323.15,0.8212,101,1187.5,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,323.15,0.8546,101,1188.4,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
Whimk,323.15,1,101,1191.3,Iglesias-Otero et al. (2008b),Density,Liquid,AALmzw,C[N+](=O)[O-],nitromethane,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
