setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
IjGOX,313.15,0.9408,100,1595.31,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,318.15,0.0178,100,960.5,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,318.15,0.0671,100,1060.2,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,318.15,0.1007,100,1115.6,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,318.15,0.1937,100,1235.1,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,318.15,0.3006,100,1332.08,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,318.15,0.3995,100,1398.83,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,318.15,0.5041,100,1453.59,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,318.15,0.5544,100,1475.58,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,318.15,0.6039,100,1495.06,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,318.15,0.699,100,1527.42,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,318.15,0.8104,100,1558.89,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,318.15,0.8588,100,1570.89,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,318.15,0.9093,100,1582.5,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,318.15,0.9408,100,1589.39,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,323.15,0.0178,100,955.5,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,323.15,0.0671,100,1054.9,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,323.15,0.1007,100,1110.3,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,323.15,0.1937,100,1229.6,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,323.15,0.3006,100,1326.56,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,323.15,0.3995,100,1393.16,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,323.15,0.5041,100,1447.73,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,323.15,0.5544,100,1469.76,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,323.15,0.6039,100,1489.13,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,323.15,0.699,100,1521.48,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,323.15,0.8104,100,1552.85,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,323.15,0.8588,100,1564.8,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,323.15,0.9093,100,1576.5,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
IjGOX,323.15,0.9408,100,1583.41,Vranes et al. (2014c),Density,Liquid,AAQngv,CC(=O)N(C)C,"N,N-dimethylethanamide",ACISwI,CCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,,,
