setid,"Temperature, K","Pressure, kPa",Mole fraction of dimethyl sulfoxide,Mole fraction of water,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
KmsPN,353.15,2000,0.098,0.016,1115.2,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,2000,0.147,0.014,1114.1,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,2000,0.248,0.006,1113.5,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,2000,0.496,0.011,1102.8,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,2000,0.729,0.021,1082.5,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,2000,0.893,0.008,1063.7,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,2000,0.999,0.001,1041.9,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,3000,0,0.013,1118.2,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,3000,0.048,0.015,1116.4,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,3000,0.098,0.016,1115.6,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,3000,0.147,0.014,1114.3,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,3000,0.248,0.006,1113.8,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,3000,0.496,0.011,1103.2,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,3000,0.729,0.021,1083,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,3000,0.893,0.008,1064.3,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,3000,0.999,0.001,1042.6,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,4000,0,0.013,1118.2,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,4000,0.048,0.015,1116.8,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,4000,0.098,0.016,1115.9,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,4000,0.147,0.014,1114.7,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,4000,0.248,0.006,1114.1,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,4000,0.496,0.011,1103.9,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,4000,0.729,0.021,1083.4,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,4000,0.893,0.008,1064.9,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,4000,0.999,0.001,1043.2,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,6000,0,0.013,1118.9,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,6000,0.048,0.015,1117.6,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,6000,0.098,0.016,1116.5,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,6000,0.147,0.014,1115.6,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,6000,0.248,0.006,1114.6,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,6000,0.496,0.011,1104.3,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,6000,0.729,0.021,1084.6,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,6000,0.893,0.008,1066.2,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,6000,0.999,0.001,1044.7,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,8000,0,0.013,1119.5,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,8000,0.048,0.015,1118.3,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,8000,0.098,0.016,1117.3,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,8000,0.147,0.014,1116.6,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,8000,0.248,0.006,1115.4,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,8000,0.496,0.011,1105,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,8000,0.729,0.021,1085.6,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,8000,0.893,0.008,1067.4,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,8000,0.999,0.001,1046.1,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,10000,0,0.013,1120.3,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,10000,0.048,0.015,1119,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,10000,0.098,0.016,1117.9,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,10000,0.147,0.014,1117.3,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,10000,0.248,0.006,1116.2,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,10000,0.496,0.011,1105.7,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,10000,0.729,0.021,1086.5,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,10000,0.893,0.008,1068.6,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,10000,0.999,0.001,1047.5,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,15000,0,0.013,1121.9,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,15000,0.048,0.015,1120.4,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,15000,0.098,0.016,1119.9,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,15000,0.147,0.014,1118.9,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,15000,0.248,0.006,1117.9,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,15000,0.496,0.011,1107.9,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,15000,0.729,0.021,1089,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,15000,0.893,0.008,1071.4,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,15000,0.999,0.001,1051,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,20000,0,0.013,1123.5,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,20000,0.048,0.015,1122.2,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,20000,0.098,0.016,1121.4,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,20000,0.147,0.014,1120.5,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,20000,0.248,0.006,1119.7,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,20000,0.496,0.011,1109.7,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,20000,0.729,0.021,1091.4,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,20000,0.893,0.008,1074.3,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,20000,0.999,0.001,1054.4,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,25000,0,0.013,1124.9,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,25000,0.048,0.015,1123.7,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,25000,0.098,0.016,1122.8,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,25000,0.147,0.014,1122,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,25000,0.248,0.006,1121.3,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,25000,0.496,0.011,1111.7,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,25000,0.729,0.021,1093.7,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,25000,0.893,0.008,1077.4,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,25000,0.999,0.001,1057.3,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,30000,0,0.013,1126.8,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,30000,0.048,0.015,1125.6,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,30000,0.098,0.016,1124.5,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,30000,0.147,0.014,1123.6,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,30000,0.248,0.006,1123.3,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,30000,0.496,0.011,1113.5,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,30000,0.729,0.021,1096.3,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,30000,0.893,0.008,1080,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,30000,0.999,0.001,1060.5,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,35000,0,0.013,1127.9,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,35000,0.048,0.015,1126.9,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,35000,0.098,0.016,1126,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,35000,0.147,0.014,1125.2,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,35000,0.248,0.006,1124.7,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,35000,0.496,0.011,1115.4,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,35000,0.729,0.021,1098.4,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,35000,0.893,0.008,1082.6,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,353.15,35000,0.999,0.001,1063.6,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,100,0,0.013,1106,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,100,0.048,0.015,1104.2,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,100,0.098,0.016,1103.2,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,100,0.147,0.014,1101.7,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
KmsPN,373.15,100,0.248,0.006,1100.9,de Pablo Nisa et al. (2017),Density,Liquid,AAeaVk,C=CC[n+]1ccn(C)c1.[Cl-],1-allyl-3-methylimidazolium chloride,AAPByN,CS(C)=O,dimethyl sulfoxide,AADYJk,O,water
