setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,Mole fraction of 2-methylaniline,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
LQySo,308.15,0.1595,0.7681,101,1061.7,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.1799,0.7347,101,1069.5,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.1936,0.7081,101,1074.6,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.2026,0.6871,101,1077.8,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.2218,0.6542,101,1084.8,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.2442,0.6148,101,1092.8,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.2603,0.5861,101,1098.6,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.2875,0.5481,101,1108.2,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.3015,0.5245,101,1113.3,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.3269,0.4903,101,1122.3,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.3478,0.4658,101,1129.5,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.3642,0.4458,101,1135.1,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.3891,0.4208,101,1143.3,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.4032,0.4067,101,1147.9,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.4121,0.3976,101,1150.8,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.4329,0.3802,101,1157.2,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.4453,0.3671,101,1161.2,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.4691,0.3495,101,1168.2,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.4845,0.3332,101,1173,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.5027,0.3201,101,1178,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.5278,0.3014,101,1185,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.5451,0.2854,101,1189.8,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.5774,0.2608,101,1198.3,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.5822,0.2554,101,1199.6,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.5974,0.2432,101,1203.5,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.6214,0.2282,101,1209.1,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.6464,0.1932,101,1215.9,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.6531,0.1894,101,1217.3,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.6894,0.1698,101,1224.8,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
LQySo,308.15,0.7129,0.1645,101,1229.1,Sharma et al. (2014c),Density,Liquid,AAUfXb,Cc1ccccc1N,2-methylaniline,AAPLMm,c1ccncc1,pyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
