setid,"Temperature, K",Weight fraction of 1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
dcHge,318.1,0.93,101,1528.7,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,AAcFkd,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,,,
dcHge,318.1,0.96,101,1541.9,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,AAcFkd,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,,,
dcHge,318.1,1,101,1566.6,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,AAcFkd,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,,,
dcHge,323,0,101,1145.4,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,AAcFkd,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,,,
dcHge,323,0.05,101,1162.2,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,AAcFkd,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,,,
dcHge,323,0.1,101,1181.9,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,AAcFkd,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,,,
dcHge,323,0.2,101,1219.2,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,AAcFkd,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,,,
dcHge,323,0.3,101,1256.3,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,AAcFkd,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,,,
dcHge,323,0.4,101,1296.7,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,AAcFkd,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,,,
dcHge,323,0.5,101,1338.3,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,AAcFkd,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,,,
dcHge,323,0.6,101,1380.5,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,AAcFkd,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,,,
dcHge,323,0.7,101,1423.6,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,AAcFkd,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,,,
dcHge,323,0.8,101,1466.4,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,AAcFkd,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,,,
dcHge,323,0.9,101,1511.5,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,AAcFkd,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,,,
dcHge,323,0.93,101,1523.3,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,AAcFkd,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,,,
dcHge,323,0.96,101,1536.6,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,AAcFkd,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,,,
dcHge,323,1,101,1561.4,Kang et al. (2019),Density,Liquid,ACIwcZ,CCCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,AAcFkd,FC(F)(F)c1ccccc1,(trifluoromethyl)benzene,,,
