setid,"Temperature, K","MolaLity of 1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
fWSGH,323.15,0.2495,101.3,950.94,Fu et al. (2021),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
fWSGH,323.15,0.2912,101.3,956.35,Fu et al. (2021),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
fWSGH,323.15,0.3498,101.3,964.56,Fu et al. (2021),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
fWSGH,323.15,0.3909,101.3,969.72,Fu et al. (2021),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
fWSGH,323.15,0.4488,101.3,977.02,Fu et al. (2021),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
fWSGH,323.15,0.5005,101.3,983.5,Fu et al. (2021),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
fWSGH,328.15,0,101.3,908.94,Fu et al. (2021),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
fWSGH,328.15,0.0201,101.3,912.16,Fu et al. (2021),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
fWSGH,328.15,0.0501,101.3,916.82,Fu et al. (2021),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
fWSGH,328.15,0.0801,101.3,921.47,Fu et al. (2021),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
fWSGH,328.15,0.1197,101.3,926.99,Fu et al. (2021),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
fWSGH,328.15,0.199,101.3,938.76,Fu et al. (2021),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
fWSGH,328.15,0.2495,101.3,945.92,Fu et al. (2021),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
fWSGH,328.15,0.2912,101.3,951.33,Fu et al. (2021),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
fWSGH,328.15,0.3498,101.3,959.54,Fu et al. (2021),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
fWSGH,328.15,0.3909,101.3,964.71,Fu et al. (2021),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
fWSGH,328.15,0.4488,101.3,972.01,Fu et al. (2021),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
fWSGH,328.15,0.5005,101.3,978.49,Fu et al. (2021),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAZpGJ,COCCOCCOC,"2,5,8-trioxanonane",,,
