setid,"Temperature, K","Pressure, kPa",Mole fraction of 1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
aDiZf,303.15,20000,0.3005,1279.9,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,20000,0.3986,1345.6,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,20000,0.4978,1395,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,20000,0.5951,1432.7,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,20000,0.6768,1458.6,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,20000,0.788,1487.9,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,20000,0.8787,1508,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,20000,0.9477,1521.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,20000,1,1530.9,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,25000,0,801.7,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,25000,0.0502,943,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,25000,0.1049,1055,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,25000,0.2,1189.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,25000,0.3005,1283.7,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,25000,0.3986,1349.4,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,25000,0.4978,1398.7,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,25000,0.5951,1436.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,25000,0.6768,1462.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,25000,0.788,1491.7,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,25000,0.8787,1511.6,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,25000,0.9477,1525,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,25000,1,1534.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,30000,0,805.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,30000,0.0502,946,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,30000,0.1049,1058,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,30000,0.2,1192.9,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,30000,0.3005,1287.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,30000,0.3986,1352.8,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,30000,0.4978,1402,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,30000,0.5951,1439.9,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,30000,0.6768,1465.6,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,30000,0.788,1494.8,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,30000,0.8787,1514.8,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,30000,0.9477,1528.1,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,30000,1,1537.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,35000,0,808.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,35000,0.0502,950,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,35000,0.1049,1061,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,35000,0.2,1196.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,35000,0.3005,1290.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,35000,0.3986,1356.1,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,35000,0.4978,1405.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,35000,0.5951,1443.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,35000,0.6768,1469,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,35000,0.788,1498.1,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,35000,0.8787,1518.1,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,35000,0.9477,1531.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,35000,1,1540.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,40000,0,811.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,40000,0.0502,952,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,40000,0.1049,1064,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,40000,0.2,1199.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,40000,0.3005,1293.7,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,40000,0.3986,1359.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,40000,0.4978,1408.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,40000,0.5951,1446.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,40000,0.6768,1472.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,40000,0.788,1501.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,40000,0.8787,1521.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,40000,0.9477,1534.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,303.15,40000,1,1543.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,100,0,776.7,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,100,0.0502,917,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,100,0.1049,1029,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,100,0.2,1163.6,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,100,0.3005,1258,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,100,0.3986,1324,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,100,0.4978,1373,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,100,0.5951,1411,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,100,0.6768,1437.1,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,100,0.788,1466.8,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,100,0.8787,1487.1,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,100,0.9477,1501,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,100,1,1511.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,5000,0,781.6,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,5000,0.0502,922,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,5000,0.1049,1033,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,5000,0.2,1168.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,5000,0.3005,1262.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,5000,0.3986,1328.1,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,5000,0.4978,1377,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,5000,0.5951,1414.8,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,5000,0.6768,1440.8,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,5000,0.788,1470.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,5000,0.8787,1490.5,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,5000,0.9477,1504.2,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
aDiZf,308.15,5000,1,1514.3,Hauk et al. (2023),Density,Liquid,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,AAIsrh,CCO,ethanol,,,
