setid,"MolaLity of N,N,N-trimethyl-1-dodecanaminium chloride, mol/kg","MolaLity of dodecyltrimethylammonium bromide, mol/kg","Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
zToCA,0.042212,0.027572,298,101,997.095,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.043616,0.028488,298,101,997.089,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.044418,0.011104,298,101,997.504,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.044845,0,298,101,997.761,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.045218,0.029535,298,101,997.093,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.045916,0.011479,298,101,997.514,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.046807,0.030573,298,101,997.091,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.047004,0,298,101,997.788,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.04814,0.012035,298,101,997.528,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.048325,0.031564,298,101,997.084,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.049093,0,298,101,997.819,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.049893,0.032589,298,101,997.08,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.05027,0.012568,298,101,997.546,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.051366,0.03355,298,101,997.08,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.05176,0,298,101,997.854,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.052258,0.013064,298,101,997.562,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.052898,0.034551,298,101,997.076,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.05384,0.01346,298,101,997.571,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.054338,0.035492,298,101,997.073,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.054935,0,298,101,997.898,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.05582,0.036459,298,101,997.073,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.056046,0.014011,298,101,997.59,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.056893,0,298,101,997.927,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.057044,0.037259,298,101,997.074,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.05809,0.014522,298,101,997.608,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.058933,0.038493,298,101,997.075,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.059448,0.014862,298,101,997.615,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.059548,0,298,101,997.961,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.060189,0.039314,298,101,997.069,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.061468,0,298,101,997.985,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.062189,0.015547,298,101,997.639,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.063574,0.015894,298,101,997.649,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.064748,0,298,101,998.03,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.065981,0,298,101,998.045,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.066058,0.016515,298,101,997.669,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.067955,0.016989,298,101,997.681,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.06991,0,298,101,998.098,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.070335,0.017584,298,101,997.699,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.071709,0.017927,298,101,997.712,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.071761,0,298,101,998.123,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.074091,0.018523,298,101,997.728,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.074548,0,298,101,998.161,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.076226,0.019056,298,101,997.742,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.076312,0,298,101,998.186,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.077906,0.019477,298,101,997.759,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.079121,0,298,101,998.223,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.079254,0.019814,298,101,997.769,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.081401,0,298,101,998.254,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.084882,0,298,101,998.299,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.086262,0,298,101,998.318,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.089891,0,298,101,998.367,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.09144,0,298,101,998.389,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.095223,0,298,101,998.442,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.100321,0,298,101,998.511,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.105425,0,298,101,998.582,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.110412,0,298,101,998.647,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.115423,0,298,101,998.715,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.120366,0,298,101,998.781,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.125396,0,298,101,998.849,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.130431,0,298,101,998.913,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.135438,0,298,101,998.98,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.14038,0,298,101,999.045,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.145407,0,298,101,999.111,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.150331,0,298,101,999.175,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.155505,0,298,101,999.241,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.160442,0,298,101,999.306,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.165414,0,298,101,999.362,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.170528,0,298,101,999.431,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.175511,0,298,101,999.493,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.180363,0,298,101,999.557,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.185477,0,298,101,999.622,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.190572,0,298,101,999.694,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.195312,0,298,101,999.757,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
zToCA,0.19914,0,298,101,999.8,Yamanaka and Kaneshima (1991),Density,Liquid,AAymqm,CCCCCCCCCCCC[N+](C)(C)C.[Cl-],"N,N,N-trimethyl-1-dodecanaminium chloride",ABHPBX,CCCCCCCCCCCC[N+](C)(C)C.[Br-],dodecyltrimethylammonium bromide,AADYJk,O,water
