setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
Wwako,313.15,0.1006,101,879.7,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,313.15,0.199,101,940.5,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,313.15,0.3002,101,986.8,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,313.15,0.4993,101,1050.4,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,313.15,0.6309,101,1080.3,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,313.15,0.7571,101,1103,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,313.15,0.8894,101,1122.3,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,313.15,1,101,1135.8,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,323.15,0,101,784.5,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,323.15,0.1006,101,871.7,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,323.15,0.199,101,932.7,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,323.15,0.3002,101,979.2,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,323.15,0.4993,101,1043.2,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,323.15,0.6309,101,1073.2,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,323.15,0.7571,101,1096.1,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,323.15,0.8894,101,1115.5,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,323.15,1,101,1129.1,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,333.15,0,101,775.7,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,333.15,0.1006,101,863.5,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,333.15,0.199,101,924.9,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,333.15,0.3002,101,971.6,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,333.15,0.4993,101,1036,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,333.15,0.6309,101,1066.2,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,333.15,0.7571,101,1089.2,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,333.15,0.8894,101,1108.7,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
Wwako,333.15,1,101,1122.4,Kermanpour and Sharifi (2012),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
