setid,"Temperature, K",Mole fraction of ethanol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
jTciS,308.15,0,100,1384,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,308.15,0.1284,100,1366.2,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,308.15,0.2585,100,1343.7,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,308.15,0.3814,100,1316.1,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,308.15,0.5031,100,1280.1,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,308.15,0.6487,100,1218.2,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,308.15,0.7823,100,1128,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,308.15,0.8561,100,1052.4,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,308.15,0.8763,100,1026.8,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,308.15,0.9039,100,986.4,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,308.15,0.95,100,902.9,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,308.15,0.9745,100,846.9,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,308.15,1,100,776.7,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,313.15,0,100,1379.6,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,313.15,0.1284,100,1361.8,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,313.15,0.2585,100,1339.2,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,313.15,0.3814,100,1311.6,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,313.15,0.5031,100,1275.6,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,313.15,0.6487,100,1213.6,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,313.15,0.7823,100,1123.3,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,313.15,0.8561,100,1047.8,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,313.15,0.8763,100,1022.1,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,313.15,0.9039,100,981.8,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,313.15,0.95,100,898.4,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,313.15,0.9745,100,842.5,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,313.15,1,100,772.3,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,318.15,0,100,1375.2,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,318.15,0.1284,100,1357.4,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,318.15,0.2585,100,1334.8,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,318.15,0.3814,100,1307.1,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,318.15,0.5031,100,1271,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,318.15,0.6487,100,1209,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,318.15,0.7823,100,1118.6,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,318.15,0.8561,100,1043.1,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,318.15,0.8763,100,1017.4,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,318.15,0.9039,100,977.1,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,318.15,0.95,100,893.8,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,318.15,0.9745,100,838,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,318.15,1,100,767.9,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,323.15,0,100,1370.9,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
jTciS,323.15,0.1284,100,1353.1,Massel et al. (2015),Density,Liquid,AAIsrh,CCO,ethanol,ABYLZx,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,,,
