setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
pEWXf,338.15,0.7658,101,992.15,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,338.15,0.8618,101,1014.99,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,338.15,0.9651,101,1038.73,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,338.15,1,101,1046.43,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,348.15,0,101,788.72,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,348.15,0.1203,101,821.64,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,348.15,0.2008,101,843.14,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,348.15,0.2814,101,864.18,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,348.15,0.3884,101,891.86,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,348.15,0.5697,101,937.98,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,348.15,0.6709,101,963.09,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,348.15,0.7658,101,986.31,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,348.15,0.8618,101,1009.22,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,348.15,0.9651,101,1032.99,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
pEWXf,348.15,1,101,1040.7,Domanska and Krolikowska (2010a),Density,Liquid,AAbmyh,CCCCCCCCCO,nonan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
