setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
jKmVO,0.102,308.15,100,1182.2,Zhang et al. (2020a),Density,Liquid,AAxtnL,COCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-methoxyethyl)-3-methylimidazolium threonine,AADYJk,O,water,,,
jKmVO,0.102,313.15,100,1178.7,Zhang et al. (2020a),Density,Liquid,AAxtnL,COCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-methoxyethyl)-3-methylimidazolium threonine,AADYJk,O,water,,,
jKmVO,0.102,318.15,100,1175.2,Zhang et al. (2020a),Density,Liquid,AAxtnL,COCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-methoxyethyl)-3-methylimidazolium threonine,AADYJk,O,water,,,
jKmVO,0.102,323.15,100,1171.6,Zhang et al. (2020a),Density,Liquid,AAxtnL,COCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-methoxyethyl)-3-methylimidazolium threonine,AADYJk,O,water,,,
jKmVO,0.102,328.15,100,1167.9,Zhang et al. (2020a),Density,Liquid,AAxtnL,COCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-methoxyethyl)-3-methylimidazolium threonine,AADYJk,O,water,,,
jKmVO,0.123,288.15,100,1196.3,Zhang et al. (2020a),Density,Liquid,AAxtnL,COCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-methoxyethyl)-3-methylimidazolium threonine,AADYJk,O,water,,,
jKmVO,0.123,293.15,100,1192.7,Zhang et al. (2020a),Density,Liquid,AAxtnL,COCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-methoxyethyl)-3-methylimidazolium threonine,AADYJk,O,water,,,
jKmVO,0.123,298.15,100,1189.2,Zhang et al. (2020a),Density,Liquid,AAxtnL,COCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-methoxyethyl)-3-methylimidazolium threonine,AADYJk,O,water,,,
jKmVO,0.123,303.15,100,1185.6,Zhang et al. (2020a),Density,Liquid,AAxtnL,COCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-methoxyethyl)-3-methylimidazolium threonine,AADYJk,O,water,,,
jKmVO,0.123,308.15,100,1182,Zhang et al. (2020a),Density,Liquid,AAxtnL,COCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-methoxyethyl)-3-methylimidazolium threonine,AADYJk,O,water,,,
jKmVO,0.123,313.15,100,1178.5,Zhang et al. (2020a),Density,Liquid,AAxtnL,COCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-methoxyethyl)-3-methylimidazolium threonine,AADYJk,O,water,,,
jKmVO,0.123,318.15,100,1175,Zhang et al. (2020a),Density,Liquid,AAxtnL,COCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-methoxyethyl)-3-methylimidazolium threonine,AADYJk,O,water,,,
jKmVO,0.123,323.15,100,1171.4,Zhang et al. (2020a),Density,Liquid,AAxtnL,COCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-methoxyethyl)-3-methylimidazolium threonine,AADYJk,O,water,,,
jKmVO,0.123,328.15,100,1167.7,Zhang et al. (2020a),Density,Liquid,AAxtnL,COCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-methoxyethyl)-3-methylimidazolium threonine,AADYJk,O,water,,,
