setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
AEOSc,288.15,0.5111,101,1.4008,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,288.15,0.5959,101,1.404,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,288.15,0.7027,101,1.4075,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,288.15,0.8297,101,1.4109,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,288.15,1,101,1.4143,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,298.15,0,101,1.3265,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,298.15,0.0136,101,1.3324,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,298.15,0.0283,101,1.3376,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,298.15,0.044,101,1.3423,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,298.15,0.0615,101,1.3474,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,298.15,0.101,101,1.3566,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,298.15,0.1485,101,1.3659,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,298.15,0.2073,101,1.3749,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,298.15,0.2817,101,1.383,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,298.15,0.379,101,1.3905,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,298.15,0.5111,101,1.3978,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,298.15,0.5959,101,1.4012,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,298.15,0.7027,101,1.4048,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,298.15,0.8297,101,1.4082,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,298.15,1,101,1.4118,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,308.15,0,101,1.3224,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,308.15,0.0136,101,1.3286,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,308.15,0.0283,101,1.3337,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,308.15,0.044,101,1.3389,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,308.15,0.0615,101,1.3439,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,308.15,0.101,101,1.353,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,308.15,0.1485,101,1.3627,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,308.15,0.2073,101,1.3715,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,308.15,0.2817,101,1.38,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,308.15,0.379,101,1.3874,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,308.15,0.5111,101,1.3949,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,308.15,0.5959,101,1.3985,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,308.15,0.7027,101,1.4022,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,308.15,0.8297,101,1.4056,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,308.15,1,101,1.4092,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,318.15,0,101,1.3182,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,318.15,0.0136,101,1.3247,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,318.15,0.0283,101,1.33,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,318.15,0.044,101,1.3357,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,318.15,0.0615,101,1.3402,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,318.15,0.101,101,1.3495,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,318.15,0.1485,101,1.3592,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,318.15,0.2073,101,1.3685,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,318.15,0.2817,101,1.3768,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,318.15,0.379,101,1.3845,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,318.15,0.5111,101,1.3922,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,318.15,0.5959,101,1.3958,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,318.15,0.7027,101,1.3996,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,318.15,0.8297,101,1.4031,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
AEOSc,318.15,1,101,1.4067,Vercher et al. (2015),Refractive index,Liquid,AAGIBL,CO,methanol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
