setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
uzasL,363,100,633,1.4442,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,363,100,964,1.4382,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,363,100,1551,1.4353,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,368.1,100,450,1.4536,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,368.1,100,532,1.4473,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,368.1,100,633,1.4429,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,368.1,100,964,1.4368,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,368.1,100,1551,1.4339,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,373,100,450,1.4521,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,373,100,532,1.4459,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,373,100,633,1.4415,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,373,100,964,1.4355,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,373,100,1551,1.4326,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,378.15,100,450,1.4507,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,378.15,100,532,1.4445,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,378.15,100,633,1.4401,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,378.15,100,964,1.4341,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,378.15,100,1551,1.4312,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,383.1,100,450,1.4493,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,383.1,100,532,1.4432,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,383.1,100,633,1.4387,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,383.1,100,964,1.4327,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,383.1,100,1551,1.4299,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,388.15,100,450,1.4479,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,388.15,100,532,1.4418,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,388.15,100,633,1.4373,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,388.15,100,964,1.4314,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,388.15,100,1551,1.4285,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,393.1,100,450,1.4465,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,393.1,100,532,1.4404,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,393.1,100,633,1.4359,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,393.1,100,964,1.43,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,393.1,100,1551,1.4272,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,398.15,100,450,1.4451,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,398.15,100,532,1.439,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,398.15,100,633,1.4346,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,398.15,100,964,1.4286,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,398.15,100,1551,1.4258,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,403.1,100,450,1.4437,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,403.1,100,532,1.4376,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,403.1,100,633,1.4332,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,403.1,100,964,1.4272,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
uzasL,403.1,100,1551,1.4244,Mero et al. (2022),Refractive index,Liquid,ABpCgh,C(CCC(=O)C)(=O)[O-].C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylammonium levulinate,,,,,,,
