setid,"Temperature, K",Mole fraction of 1-octyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
OuhJR,324.325,0.123,101,1.3924,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.353,0.055,101,1.3872,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.353,0.12,101,1.3922,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.377,0.056,101,1.3873,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.377,0.119,101,1.3921,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.391,0.057,101,1.3874,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.391,0.117,101,1.392,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.419,0.059,101,1.3875,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.419,0.116,101,1.3919,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.433,0.059,101,1.3875,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.433,0.115,101,1.3918,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.447,0.06,101,1.3876,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.447,0.113,101,1.3917,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.455,0.061,101,1.3877,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.455,0.112,101,1.3916,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.464,0.062,101,1.3878,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.464,0.111,101,1.3915,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.473,0.064,101,1.3879,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.473,0.109,101,1.3914,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.484,0.065,101,1.388,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.484,0.108,101,1.3913,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.492,0.066,101,1.3881,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.492,0.107,101,1.3912,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.502,0.067,101,1.3882,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.502,0.104,101,1.391,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.511,0.069,101,1.3883,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.511,0.101,101,1.3908,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.518,0.07,101,1.3884,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.518,0.098,101,1.3906,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.524,0.071,101,1.3885,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.524,0.097,101,1.3905,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.528,0.073,101,1.3886,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.528,0.094,101,1.3903,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.53,0.074,101,1.3887,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
OuhJR,324.53,0.093,101,1.3902,Cui et al. (2013),Refractive index,Liquid,AAONLE,CCC(C)O,butan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
