setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
RoPoX,308.15,0.27,101,1.42783,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,308.15,0.3564,101,1.42703,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,308.15,0.4343,101,1.42627,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,308.15,0.4992,101,1.42559,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,308.15,0.5552,101,1.42496,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,308.15,0.6389,101,1.42398,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,308.15,0.714,101,1.42303,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,308.15,0.7774,101,1.4222,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,308.15,0.8495,101,1.42122,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,308.15,0.9302,101,1.42008,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,308.15,1,101,1.41906,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,313.15,0,101,1.42867,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,313.15,0.0711,101,1.42832,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,313.15,0.1409,101,1.42781,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,313.15,0.2042,101,1.42729,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,313.15,0.27,101,1.42675,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,313.15,0.3564,101,1.42601,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,313.15,0.4343,101,1.42529,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,313.15,0.4992,101,1.42463,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,313.15,0.5552,101,1.42403,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,313.15,0.6389,101,1.42307,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,313.15,0.714,101,1.42213,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,313.15,0.7774,101,1.4213,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,313.15,0.8495,101,1.42031,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,313.15,0.9302,101,1.41917,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,313.15,1,101,1.41814,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,318.15,0,101,1.42725,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,318.15,0.0711,101,1.42705,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,318.15,0.1409,101,1.42663,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,318.15,0.2042,101,1.42619,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,318.15,0.27,101,1.42571,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,318.15,0.3564,101,1.42504,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,318.15,0.4343,101,1.42437,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,318.15,0.4992,101,1.42376,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,318.15,0.5552,101,1.42319,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,318.15,0.6389,101,1.42227,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,318.15,0.714,101,1.42136,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,318.15,0.7774,101,1.42054,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,318.15,0.8495,101,1.41956,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,318.15,0.9302,101,1.41843,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
RoPoX,318.15,1,101,1.41739,Chaudhary and Nain (2020a),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAOCDM,CNC(C)=O,N-methylacetamide,,,,
