setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
LCacq,0.082,328.15,100,1.4801,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.103,288.15,100,1.4936,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.103,293.15,100,1.4917,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.103,298.15,100,1.49,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.103,303.15,100,1.4885,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.103,308.15,100,1.4867,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.103,313.15,100,1.4849,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.103,318.15,100,1.483,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.103,323.15,100,1.4812,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.125,288.15,100,1.4929,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.125,293.15,100,1.4908,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.125,298.15,100,1.4893,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.125,303.15,100,1.4877,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.125,308.15,100,1.4861,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.125,313.15,100,1.4841,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.125,318.15,100,1.4822,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.125,323.15,100,1.4805,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.125,328.15,100,1.4788,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.125,328.15,100,1.4794,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
