setid,"Temperature, K",Mole fraction of water,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
wUhjo,298.15,0.2028,101,1.43535,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,298.15,0.2056,101,1.4353,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,298.15,0.3083,101,1.43373,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,298.15,0.4985,101,1.4294,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,298.15,0.6062,101,1.42546,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,298.15,0.7015,101,1.42021,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,298.15,0.8064,101,1.41072,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,298.15,0.8998,101,1.39323,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,298.15,0.9309,101,1.3829,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,298.15,0.9548,101,1.37157,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,298.15,1,101,1.33255,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,308.15,0,101,1.43475,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,308.15,0.1348,101,1.43343,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,308.15,0.2028,101,1.43259,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,308.15,0.2056,101,1.43253,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,308.15,0.3083,101,1.4309,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,308.15,0.4985,101,1.42655,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,308.15,0.6062,101,1.42268,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,308.15,0.7015,101,1.41759,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,308.15,0.8064,101,1.40803,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,308.15,0.8998,101,1.39103,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,308.15,0.9309,101,1.38091,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,308.15,0.9548,101,1.36969,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
wUhjo,308.15,1,101,1.33131,Gonzalez et al. (2012b),Refractive index,Liquid,AADYJk,O,water,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,,,
