setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
HRMsL,0.005282,318.15,100,1.4988,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.005282,323.15,100,1.4973,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.005282,328.15,100,1.4956,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.0083,288.15,100,1.5068,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.0083,293.15,100,1.5053,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.0083,298.15,100,1.5038,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.0083,303.15,100,1.5022,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.0083,308.15,100,1.5007,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.0083,313.15,100,1.4993,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.0083,318.15,100,1.4977,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.0083,323.15,100,1.4961,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.0083,328.15,100,1.4945,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.01128,288.15,100,1.5054,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.01128,293.15,100,1.5038,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.01128,298.15,100,1.5024,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.01128,303.15,100,1.5009,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.01128,308.15,100,1.4996,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.01128,313.15,100,1.4981,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.01128,318.15,100,1.4967,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.01128,323.15,100,1.495,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.01128,328.15,100,1.4935,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.0143,288.15,100,1.5042,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.0143,293.15,100,1.5026,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.0143,298.15,100,1.5011,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.0143,303.15,100,1.4998,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.0143,308.15,100,1.4984,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.0143,313.15,100,1.4969,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.0143,318.15,100,1.4956,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.0143,323.15,100,1.494,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.0143,328.15,100,1.4923,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.01765,288.15,100,1.5027,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.01765,293.15,100,1.5012,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.01765,298.15,100,1.4997,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.01765,303.15,100,1.4984,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.01765,308.15,100,1.4971,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.01765,313.15,100,1.4957,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.01765,318.15,100,1.4943,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.01765,323.15,100,1.4927,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
HRMsL,0.01765,328.15,100,1.4911,Zheng et al. (2019),Refractive index,Liquid,AAvxph,CCCn1cc[n+](C)c1.NCCS(=O)(=O)[O-],3-methyl-1-propyl-1H-imidazol-3-ium 2-aminoethane-1-sulfonate,AADYJk,O,water,,,,
