setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
Xhpgo,0.0049,303.15,100,1.4621,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.0049,308.15,100,1.4607,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.0049,313.15,100,1.4594,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.0049,318.15,100,1.458,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.00796,288.15,100,1.4653,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.00796,293.15,100,1.4642,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.00796,298.15,100,1.4627,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.00796,303.15,100,1.4613,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.00796,308.15,100,1.4599,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.00796,313.15,100,1.4585,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.00796,318.15,100,1.4572,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01112,288.15,100,1.4645,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01112,293.15,100,1.4633,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01112,298.15,100,1.4619,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01112,303.15,100,1.4605,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01112,308.15,100,1.459,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01112,313.15,100,1.4576,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01112,318.15,100,1.4564,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01435,288.15,100,1.4636,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01435,293.15,100,1.4624,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01435,298.15,100,1.461,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01435,303.15,100,1.4596,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01435,308.15,100,1.4582,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01435,313.15,100,1.4567,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01435,318.15,100,1.4555,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01698,288.15,100,1.4629,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01698,293.15,100,1.4616,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01698,298.15,100,1.4603,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01698,303.15,100,1.4589,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01698,308.15,100,1.4575,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01698,313.15,100,1.456,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.01698,318.15,100,1.4549,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
