setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
sWaVk,298.15,1,101,1.40902,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,303.15,0,101,1.4081,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,303.15,0.1127,101,1.4105,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,303.15,0.1957,101,1.4115,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,303.15,0.298,101,1.41181,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,303.15,0.3832,101,1.41165,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,303.15,0.4881,101,1.41115,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,303.15,0.6047,101,1.4104,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,303.15,0.6937,101,1.40976,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,303.15,0.8055,101,1.40893,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,303.15,0.8532,101,1.40857,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,303.15,1,101,1.40746,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,308.15,0,101,1.40578,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,308.15,0.1127,101,1.40849,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,308.15,0.1957,101,1.40962,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,308.15,0.298,101,1.41003,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,308.15,0.3832,101,1.40994,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,308.15,0.4881,101,1.4095,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,308.15,0.6047,101,1.4088,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,308.15,0.6937,101,1.40818,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,308.15,0.8055,101,1.40737,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,308.15,0.8532,101,1.407,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,308.15,1,101,1.40585,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,313.15,0,101,1.40341,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,313.15,0.1127,101,1.40654,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,313.15,0.1957,101,1.40785,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,313.15,0.298,101,1.40838,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,313.15,0.3832,101,1.4084,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,313.15,0.4881,101,1.40812,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,313.15,0.6047,101,1.40751,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,313.15,0.6937,101,1.40694,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,313.15,0.8055,101,1.40618,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,313.15,0.8532,101,1.40581,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,313.15,1,101,1.40468,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,318.15,0,101,1.40109,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,318.15,0.1127,101,1.40465,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,318.15,0.1957,101,1.4061,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,318.15,0.298,101,1.40677,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,318.15,0.3832,101,1.40691,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,318.15,0.4881,101,1.40672,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,318.15,0.6047,101,1.40624,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,318.15,0.6937,101,1.4057,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,318.15,0.8055,101,1.405,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,318.15,0.8532,101,1.40464,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,318.15,1,101,1.40352,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,323.15,0,101,1.39876,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,323.15,0.1127,101,1.40274,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,323.15,0.1957,101,1.40436,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,323.15,0.298,101,1.40518,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,323.15,0.3832,101,1.40541,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,323.15,0.4881,101,1.40536,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,323.15,0.6047,101,1.40499,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,323.15,0.6937,101,1.40455,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,323.15,0.8055,101,1.4039,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,323.15,0.8532,101,1.40354,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
sWaVk,323.15,1,101,1.40243,Krishna et al. (2016b),Refractive index,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,
