setid,"Temperature, K",Weight fraction of water,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
ZIxNj,313.15,0.00927,101,1.4793,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,313.15,0.01081,101,1.479,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,313.15,0.01234,101,1.4787,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,318.15,0,101,1.4797,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,318.15,0.00625,101,1.4786,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,318.15,0.00779,101,1.4784,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,318.15,0.00927,101,1.4782,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,318.15,0.01081,101,1.4779,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,318.15,0.01234,101,1.4776,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,323.15,0,101,1.4785,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,323.15,0.00625,101,1.4773,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,323.15,0.00779,101,1.4771,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,323.15,0.00927,101,1.4768,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,323.15,0.01081,101,1.4765,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,323.15,0.01234,101,1.4762,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,328.15,0,101,1.4776,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,328.15,0.00625,101,1.4763,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,328.15,0.00779,101,1.4761,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,328.15,0.00927,101,1.4757,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,328.15,0.01081,101,1.4755,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,328.15,0.01234,101,1.4751,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,333.15,0,101,1.4764,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,333.15,0.00625,101,1.4752,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,333.15,0.00779,101,1.4749,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,333.15,0.00927,101,1.4746,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,333.15,0.01081,101,1.4744,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,333.15,0.01234,101,1.474,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,338.15,0,101,1.4751,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,338.15,0.00625,101,1.4739,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,338.15,0.00779,101,1.4736,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,338.15,0.00927,101,1.4732,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,338.15,0.01081,101,1.473,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
ZIxNj,338.15,0.01234,101,1.4727,Ma et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqkI,CC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium acetate,,,,
