setid,Mole fraction of ethanol,Mole fraction of water,"Pressure, kPa","Temperature, K",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
VGdsM,0.4879,0.4235,101,298.15,1.41657,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.4947,0.2073,101,298.15,1.45703,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.5002,0.1974,101,298.15,1.45796,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.5036,0.292,101,298.15,1.44286,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.5051,0.297,101,298.15,1.44209,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.5212,0.1006,101,298.15,1.46443,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.5436,0.4313,101,298.15,1.39189,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.5506,0.3715,101,298.15,1.40581,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.5592,0.4009,101,298.15,1.38805,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.5923,0.1672,101,298.15,1.44628,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.5982,0.2412,101,298.15,1.43226,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.6,0.0775,101,298.15,1.45671,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.6,0.158,101,298.15,1.44605,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.6019,0.3773,101,298.15,1.37677,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.6035,0.2332,101,298.15,1.43053,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.6176,0.0804,101,298.15,1.4534,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.6264,0.363,101,298.15,1.3858,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.672,0.3194,101,298.15,1.36843,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.6912,0.2553,101,298.15,1.4027,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.6936,0.1257,101,298.15,1.43351,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.6988,0.1807,101,298.15,1.42129,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.7009,0.1181,101,298.15,1.4306,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.7012,0.1757,101,298.15,1.41626,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.7244,0.0579,101,298.15,1.43903,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.7437,0.2119,101,298.15,1.38668,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.7572,0.0471,101,298.15,1.43149,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.786,0.2079,101,298.15,1.38501,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
VGdsM,0.8189,0.1764,101,298.15,1.36465,Calvar et al. (2009e),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAvdhf,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,1-ethyl-3-methylpyridinium ethylsulfate,
