setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium trifluoromethanesulfonate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
oCYYq,288.15,0.90108,101,1.43367,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,288.15,0.94911,101,1.43467,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,298.15,0.04887,101,1.37802,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,298.15,0.15027,101,1.39151,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,298.15,0.2004,101,1.39666,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,298.15,0.29981,101,1.40499,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,298.15,0.39902,101,1.41144,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,298.15,0.50055,101,1.41682,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,298.15,0.59768,101,1.42133,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,298.15,0.69743,101,1.42566,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,298.15,0.79615,101,1.42823,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,298.15,0.84738,101,1.4295,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,298.15,0.90108,101,1.43075,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,298.15,0.94911,101,1.43182,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,308.15,0.04887,101,1.37297,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,308.15,0.15027,101,1.3881,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,308.15,0.2004,101,1.3944,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,308.15,0.29981,101,1.40234,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,308.15,0.39902,101,1.40854,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,308.15,0.50055,101,1.41415,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,308.15,0.59768,101,1.4186,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,308.15,0.69743,101,1.42254,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,308.15,0.79615,101,1.42528,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,308.15,0.84738,101,1.42662,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,308.15,0.90108,101,1.42792,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,308.15,0.94911,101,1.42903,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,318.15,0.04887,101,1.3691,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,318.15,0.15027,101,1.38476,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,318.15,0.2004,101,1.3917,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,318.15,0.29981,101,1.39937,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,318.15,0.39902,101,1.40604,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,318.15,0.50055,101,1.41137,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,318.15,0.59768,101,1.41549,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,318.15,0.69743,101,1.41963,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,318.15,0.79615,101,1.42239,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,318.15,0.84738,101,1.42376,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,318.15,0.90108,101,1.42471,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,318.15,0.94911,101,1.42624,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,328.15,0.04887,101,1.3631,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,328.15,0.15027,101,1.38129,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,328.15,0.2004,101,1.38772,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,328.15,0.29981,101,1.39558,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,328.15,0.39902,101,1.4031,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,328.15,0.50055,101,1.40906,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,328.15,0.59768,101,1.41251,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,328.15,0.69743,101,1.41671,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,328.15,0.79615,101,1.41954,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,328.15,0.84738,101,1.42094,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,328.15,0.90108,101,1.42195,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
oCYYq,328.15,0.94911,101,1.42352,Vercher et al. (2010a),Refractive index,Liquid,AAQxSq,CCOC(C)=O,ethyl acetate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
