setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
ErGGO,327.158,114,632.8,1.3864,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,327.468,114,632.8,1.3859,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,327.904,114,632.8,1.3854,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,328.221,114,632.8,1.3849,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,328.499,114,632.8,1.3844,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,328.754,114,632.8,1.3839,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,328.989,114,632.8,1.3835,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,329.222,114,632.8,1.3831,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,329.424,114,632.8,1.3825,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,329.558,114,632.8,1.3824,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,329.672,114,632.8,1.3821,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,329.798,114,632.8,1.3817,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,329.916,114,632.8,1.3814,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.011,114,632.8,1.3812,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.115,114,632.8,1.3809,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.186,114,632.8,1.3806,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.25,114,632.8,1.3804,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.286,114,632.8,1.3801,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.338,114,632.8,1.3799,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.382,114,632.8,1.3796,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.413,114,632.8,1.3794,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.428,114,632.8,1.3793,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.444,114,632.8,1.3792,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.464,114,632.8,1.3789,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.476,114,632.8,1.3789,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.485,114,632.8,1.3788,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.493,114,632.8,1.3788,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.502,114,632.8,1.3785,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.51,114,632.8,1.3783,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.514,114,632.8,1.3782,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.519,114,632.8,1.3782,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.525,114,632.8,1.3781,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.53,114,632.8,1.378,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.537,114,632.8,1.3777,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
ErGGO,330.541,114,632.8,1.3776,Zheng et al. (2016a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AAONJg,CC(C)(C)O,2-methylpropan-2-ol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
