setid,Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
UJJku,0,302.076,87,632.8,1.4341,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0,305.01,87,632.8,1.4331,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.1,299.89,87,632.8,1.4319,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.1,301.42,87,632.8,1.4314,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.1,303.027,87,632.8,1.4308,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.1,304.551,87,632.8,1.4303,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.1,306.072,87,632.8,1.4298,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.1,307.609,87,632.8,1.4293,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.2,299.918,87,632.8,1.4293,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.2,301.542,87,632.8,1.4288,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.2,303.067,87,632.8,1.4283,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.2,304.505,87,632.8,1.4278,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.2,306.029,87,632.8,1.4273,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.2,307.61,87,632.8,1.4267,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.3,300.818,87,632.8,1.4268,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.3,302.323,87,632.8,1.4264,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.3,304.039,87,632.8,1.4258,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.3,305.665,87,632.8,1.4253,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.3,307.206,87,632.8,1.4249,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.3,308.743,87,632.8,1.4244,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.4,296.262,87,632.8,1.4264,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.4,297.81,87,632.8,1.426,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.4,299.36,87,632.8,1.4255,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.4,300.904,87,632.8,1.4251,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.4,302.427,87,632.8,1.4246,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.4,304.039,87,632.8,1.4241,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.496,295.02,87,632.8,1.4254,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.496,296.482,87,632.8,1.425,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.496,298.073,87,632.8,1.4245,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.496,299.673,87,632.8,1.424,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.496,301.168,87,632.8,1.4235,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.496,302.627,87,632.8,1.4231,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.601,293.374,87,632.8,1.4244,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.601,294.966,87,632.8,1.4239,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.601,296.469,87,632.8,1.4235,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.601,297.917,87,632.8,1.4231,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.601,299.526,87,632.8,1.4227,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.601,301.168,87,632.8,1.4223,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.699,294.529,87,632.8,1.423,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.699,295.977,87,632.8,1.4226,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.699,297.542,87,632.8,1.4222,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.699,299.112,87,632.8,1.4218,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.699,300.68,87,632.8,1.4213,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.699,302.231,87,632.8,1.4209,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.799,293.729,87,632.8,1.4225,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.799,294.76,87,632.8,1.4222,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.799,296.308,87,632.8,1.4218,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.799,297.876,87,632.8,1.4214,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.799,299.386,87,632.8,1.421,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.799,300.909,87,632.8,1.4206,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.901,292.837,87,632.8,1.4221,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.901,294.469,87,632.8,1.4217,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.901,295.988,87,632.8,1.4213,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.901,297.54,87,632.8,1.4209,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.901,299.095,87,632.8,1.4205,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,0.901,300.681,87,632.8,1.4201,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,1,293.183,87,632.8,1.4217,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,1,294.732,87,632.8,1.4213,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,1,296.237,87,632.8,1.4209,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,1,297.809,87,632.8,1.4205,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,1,299.364,87,632.8,1.4201,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,1,300.909,87,632.8,1.4197,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,1,303.85,87,632.8,1.4189,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,1,306.875,87,632.8,1.4183,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,1,309.839,87,632.8,1.4176,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,1,312.822,87,632.8,1.4168,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,1,315.782,87,632.8,1.4161,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
UJJku,1,318.776,87,632.8,1.4155,Zheng et al. (2016a),Refractive index,Liquid,AARRxF,CCC(O)CO,"1,2-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
