setid,"Temperature, K",Mole fraction of 1-methyl-3-octylimidazolium tetrafluoroborate,"Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
dHDJT,288.881,0.217,85,632.8,1.42,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,289.091,0.035,85,632.8,1.4122,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,289.091,0.214,85,632.8,1.4198,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,289.287,0.038,85,632.8,1.4123,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,289.287,0.207,85,632.8,1.4195,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,289.444,0.039,85,632.8,1.4123,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,289.444,0.203,85,632.8,1.4193,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,289.626,0.041,85,632.8,1.4123,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,289.626,0.196,85,632.8,1.419,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,289.728,0.042,85,632.8,1.4123,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,289.728,0.191,85,632.8,1.4188,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,289.856,0.044,85,632.8,1.4124,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,289.856,0.19,85,632.8,1.4187,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,289.983,0.047,85,632.8,1.4125,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,289.983,0.186,85,632.8,1.4185,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.068,0.05,85,632.8,1.4126,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.068,0.181,85,632.8,1.4183,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.164,0.052,85,632.8,1.4127,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.164,0.179,85,632.8,1.4182,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.248,0.055,85,632.8,1.4128,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.248,0.175,85,632.8,1.418,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.309,0.059,85,632.8,1.413,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.309,0.173,85,632.8,1.4179,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.379,0.062,85,632.8,1.4131,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.379,0.168,85,632.8,1.4177,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.432,0.066,85,632.8,1.4133,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.432,0.166,85,632.8,1.4176,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.485,0.069,85,632.8,1.4134,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.485,0.161,85,632.8,1.4174,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.525,0.071,85,632.8,1.4135,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.525,0.156,85,632.8,1.4172,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.565,0.076,85,632.8,1.4137,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.565,0.151,85,632.8,1.417,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.595,0.078,85,632.8,1.4138,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.595,0.147,85,632.8,1.4168,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.612,0.08,85,632.8,1.4139,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.612,0.144,85,632.8,1.4167,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.646,0.085,85,632.8,1.4141,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.646,0.137,85,632.8,1.4164,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.658,0.087,85,632.8,1.4142,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.658,0.132,85,632.8,1.4162,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.666,0.089,85,632.8,1.4143,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.666,0.13,85,632.8,1.4161,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.671,0.091,85,632.8,1.4144,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.671,0.128,85,632.8,1.416,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.676,0.094,85,632.8,1.4145,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.676,0.125,85,632.8,1.4159,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.679,0.096,85,632.8,1.4146,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.679,0.123,85,632.8,1.4158,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.681,0.096,85,632.8,1.4146,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.681,0.121,85,632.8,1.4157,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.682,0.098,85,632.8,1.4147,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
dHDJT,290.682,0.118,85,632.8,1.4156,Hao et al. (2014),Refractive index,Liquid,AAQxal,CCCCCO,pentan-1-ol,ABCNhW,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,,,,
