setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
ZlPPb,333.15,0.0908,100,1.376,Masilo and Bahadur (2021),Refractive index,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AALcAl,CC(=O)O,acetic acid,,,,
ZlPPb,333.15,0.2027,100,1.385,Masilo and Bahadur (2021),Refractive index,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AALcAl,CC(=O)O,acetic acid,,,,
ZlPPb,333.15,0.2939,100,1.391,Masilo and Bahadur (2021),Refractive index,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AALcAl,CC(=O)O,acetic acid,,,,
ZlPPb,333.15,0.4019,100,1.394,Masilo and Bahadur (2021),Refractive index,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AALcAl,CC(=O)O,acetic acid,,,,
ZlPPb,333.15,0.5002,100,1.396,Masilo and Bahadur (2021),Refractive index,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AALcAl,CC(=O)O,acetic acid,,,,
ZlPPb,333.15,0.61,100,1.399,Masilo and Bahadur (2021),Refractive index,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AALcAl,CC(=O)O,acetic acid,,,,
ZlPPb,333.15,0.6937,100,1.401,Masilo and Bahadur (2021),Refractive index,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AALcAl,CC(=O)O,acetic acid,,,,
ZlPPb,333.15,0.815,100,1.403,Masilo and Bahadur (2021),Refractive index,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AALcAl,CC(=O)O,acetic acid,,,,
ZlPPb,333.15,0.9047,100,1.404,Masilo and Bahadur (2021),Refractive index,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AALcAl,CC(=O)O,acetic acid,,,,
ZlPPb,333.15,0.9528,100,1.404,Masilo and Bahadur (2021),Refractive index,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AALcAl,CC(=O)O,acetic acid,,,,
ZlPPb,333.15,1,100,1.404,Masilo and Bahadur (2021),Refractive index,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AALcAl,CC(=O)O,acetic acid,,,,
