setid,reference,propertiy,phases,compound id 1,compound id 2,compound id 3,np,compound name 1,compound name 2,compound name 3
IXvLv,Corderi et al. (2014a),Density,Liquid,AAqmVN,,,1,1-ethyl-3-methylimidazolium methyl sulfate,,
KdJwn,Corderi et al. (2014b),Density,Liquid,AAgmaR,,,1,1-ethyl-3-methylimidazolium acetate,,
ECmdh,Corderi et al. (2016),Density,Liquid,AAiEIE,,,1,1-ethyl-3-methylimidazolium dicyanamide,,
DvMMj,Croitoru et al. (2011),Density,Liquid,AArYBF,,,1,1-butyl-3-methylimidazolium tetrafluoroborate,,
wqwQm,Curnow et al. (2018),Density,Crystal,AAwbwA,,,1,tris(dimethylamino)cyclopropenium dicyanamide monohydrate,,
BGSbJ,Curnow et al. (2018),Density,Crystal,ABZWrj,,,1,tris(dipropylamino)cyclopropenium dicyanamide,,
QwUXw,Curnow et al. (2020),Density,Crystal,ABcrbk,,,1,"1,2-bis(dimethylamino)-3-aminocyclopropenium bis(trifluoromethanesulfonyl)amide",,
qNxFI,Curnow et al. (2020),Density,Crystal,ACJxzj,,,1,trianilinocyclopropenium bis(trifluoromethanesulfonyl)amide,,
PSIUe,Dahi et al. (2019),Density,Liquid,ABHYOR,,,1,1-hexylpyridinium hexafluorophosphate,,
zebhR,Dahi et al. (2019),Density,Liquid,ABICIG,,,1,1-hexyl-3-methylimidazolium hexafluorophosphate,,
gdqIs,Dahi et al. (2019),Density,Liquid,AArYBF,,,1,1-butyl-3-methylimidazolium tetrafluoroborate,,
IkpLk,Das et al. (2019),Density,Liquid,ABNqWX,,,1,"1,3-disulfoimidazolium trifluoroacetate",,
NYgae,Das et al. (2019),Density,Liquid,ABQaeQ,,,1,"2-methyl-1,3-disulfoimidazolium trifluoroacetate",,
Ssjvb,Das et al. (2019),Density,Liquid,ABTKIM,,,1,"2-ethyl-1,3-disulfoimidazolium trifluoroacetate",,
pnThm,Das et al. (2019),Density,Liquid,ABYffy,,,1,"2-butyl-1,3-disulfoimidazolium trifluoroacetate",,
zsVRK,David et al. (2003),Density,Liquid,AAsTjr,,,1,1-methyl-3-octylimidazolium chloride,,
kYdCt,Deenadayalu et al. (2011),Density,Liquid,AAwHNg,,,1,1-butyl-3-methylimidazolium methyl sulfate,,
LSVWk,Deetlefs et al. (2006),Density,Liquid,ABvzKe,,,1,1-butyl-3-methylimidazolium triiodide,,
WDwcu,Deetlefs et al. (2006),Density,Liquid,ABDWVo,,,1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,
CuOZm,Deetlefs et al. (2006),Density,Liquid,ABchwx,,,1,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,
KXUXc,Deetlefs et al. (2006),Density,Liquid,ABEdUn,,,1,1-hexyl-3-methylimidazolium iodide,,
BzpUj,Deetlefs et al. (2006),Density,Liquid,AArYBF,,,1,1-butyl-3-methylimidazolium tetrafluoroborate,,
SmYcI,Denffer et al. (2005),Density,Crystal,AAcYcm,,,1,5-amino-1H-tetrazolium nitrate,,
tcEoI,Domanska and Laskowska (2008),Density,Liquid,AAtWDT,,,1,1-ethyl-3-methylimidazolium ethyl sulfate,,
ZAvBP,Domanska and Lukoshko (2015),Density,Liquid,AAsEJq,,,1,1-butyl-3-methylimidazolium tricyanomethane,,
KGixO,Domanska and Lukoshko (2015),Density,Liquid,AAuLqL,,,1,1-butyl-4-methylpyridinium tricyanomethanide,,
vQOmY,Domanska and Paduszynski (2010b),Density,Liquid,ABWlnv,,,1,triisobutylmethylphosphonium p-toluenesulfonate,,
iaaeE,Domanska and Walczak (2015),Density,Liquid,ABVwPg,,,1,tributylethylphosphonium diethylphosphate,,
wghkU,Domanska and Walczak (2015),Density,Liquid,ABigcF,,,1,1-methyl-1-pentylpiperidinium bis(trifluoromethanesulfonyl)imide,,
wteFg,Domanska et al. (2006b),Density,Liquid,AAoCnc,,,1,"1,3-dimethylimidazolium methylsulfate",,
vVARC,Domanska et al. (2006b),Density,Liquid,AAwHNg,,,1,1-butyl-3-methylimidazolium methyl sulfate,,
trLYb,Domanska et al. (2006b),Density,Liquid,ABPBvB,,,1,1-butyl-3-methylimidazolium octyl sulfate,,
USsln,Domanska et al. (2008a),Density,Liquid,ABZxxd,,,1,"1,3-diethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",,
MwvMb,Domanska et al. (2008a),Density,Liquid,ABfRvW,,,1,1-butyl-3-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,
ddasB,Domanska et al. (2008a),Density,Liquid,ABkmzr,,,1,1-hexyl-3-ethylimidazolium bis(trifluoromethylsulfonyl)imide,,
iWHoQ,Domanska et al. (2008a),Density,Liquid,ABFSsA,,,1,1-butyl-3-ethylimidazolium hexafluorophosphate,,
KISeS,Domanska et al. (2008d),Density,Liquid,AAoCnc,,,1,"1,3-dimethylimidazolium methylsulfate",,
QakhF,Domanska et al. (2008d),Density,Liquid,ABPBvB,,,1,1-butyl-3-methylimidazolium octyl sulfate,,
SCpzw,Domanska et al. (2008d),Density,Liquid,AAwHNg,,,1,1-butyl-3-methylimidazolium methyl sulfate,,
TdYQQ,Domanska et al. (2009b),Density,Liquid,AAyLcC,,,1,hexyl(2-hydroxyethyl)dimethylammonium tetrafluoroborate,,
URpmz,Domanska et al. (2009c),Density,Liquid,AAlxZE,,,1,1-butyl-3-methylimidazolium thiocyanate,,
QRBZv,Domanska et al. (2010a),Density,Liquid,AArRzj,,,1,1-hexyl-3-methylimidazolium thiocyanate,,
XJfVb,Domanska et al. (2013a),Density,Liquid,ACIwcZ,,,1,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,,
wToBB,Domanska et al. (2013e),Density,Liquid,ABwZJz,,,1,2-octylisoquinolinium bis((trifluoromethyl)sulfonyl)amide,,
jJnNk,Domanska et al. (2014b),Density,Liquid,ABgtdh,,,1,1-butyl-3-cyanopyridinium bis(trifluoromethylsulfonyl)imide,,
JFWMe,Domanska et al. (2014b),Density,Liquid,ABmOst,,,1,1-hexyl-4-cyanopyridinium bis(trifluoromethylsulfonyl)imide,,
upLhl,Domanska et al. (2014c),Density,Liquid,AAsjdp,,,1,1-butyl-1-methylpyrrolidinium tricyanomethanide,,
xjTTY,Domanska et al. (2014c),Density,Liquid,ABCNPf,,,1,1-hexyl-3-methylimidazolium tetracyanoborate,,
EaUDs,Domanska et al. (2014c),Density,Liquid,ABEBwg,,,1,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,
flIqn,Domanska et al. (2015a),Density,Liquid,AAsjdp,,,1,1-butyl-1-methylpyrrolidinium tricyanomethanide,,
XTfqa,Domanska et al. (2022),Density,Liquid,AAiEIE,,,1,1-ethyl-3-methylimidazolium dicyanamide,,
fRAXI,Domanska et al. (2022),Density,Liquid,AAkUkb,,,1,1-allyl-3-methylimidazolium dicyanamide,,
BSreP,Domanska et al. (2022),Density,Liquid,AAlxZE,,,1,1-butyl-3-methylimidazolium thiocyanate,,
kRMvx,Domanska et al. (2022),Density,Liquid,AApePX,,,1,1-butyl-4-methylpyridinium dicyanamide,,
IxFDR,Domanska et al. (2022),Density,Liquid,AApKCF,,,1,1-(2-hydroxyethyl)pyridinium tricyanomethanide,,
qRvdQ,Domanska et al. (2022),Density,Liquid,AAraXs,,,1,4-(3-hydroxypropyl)-4-methylmorpholinium dicyanamide,,
wVFFQ,Domanska-Zelazna and Krolikowska (2011),Density,Liquid,AAmbYu,,,1,1-butyl-1-methylpyrrolidinium thiocyanate,,
Qnkqp,Dominguez et al. (2011a),Density,Liquid,AAwHNg,,,1,1-butyl-3-methylimidazolium methyl sulfate,,
dUXJt,Dominguez et al. (2011a),Density,Liquid,AAPpAQ,AAwHNg,,1,cyclohexene,1-butyl-3-methylimidazolium methyl sulfate,
fgrEt,Dominguez et al. (2011a),Density,Liquid,AAStyH,AAwHNg,,1,methylcyclohexane,1-butyl-3-methylimidazolium methyl sulfate,
rmvHz,Dominguez et al. (2011a),Density,Liquid,AAVeaX,AAwHNg,,1,cyclooctane,1-butyl-3-methylimidazolium methyl sulfate,
QPDKx,Dominguez et al. (2011a),Density,Liquid,AAQJlb,AAwHNg,,1,cyclohexane,1-butyl-3-methylimidazolium methyl sulfate,
DWXvx,Dominguez et al. (2011b),Density,Liquid,ABchwx,,,1,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,
lLUoX,Dominguez et al. (2011b),Density,Liquid,ABZxGx,,,1,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,
HsaZn,Dominguez et al. (2013),Density,Liquid,AAwHNg,,,1,1-butyl-3-methylimidazolium methyl sulfate,,
aEMno,Dominguez et al. (2014a),Density,Liquid,AAwHNg,,,1,1-butyl-3-methylimidazolium methyl sulfate,,
seHBU,Dominguez et al. (2014a),Density,Liquid,ABchwx,,,1,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,
jfbpO,Dominguez et al. (2014a),Density,Liquid,ABZxGx,,,1,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,
oYWSS,Dominguez et al. (2014b),Density,Liquid,ABZxGx,,,1,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,
LdxRo,Dominguez et al. (2014b),Density,Liquid,ABchwx,,,1,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,
FKkQa,Dougassa et al. (2013),Density,Liquid,AAQwFH,ABDKGa,AAUBWU,1,ethylene carbonate,lithium bis((trifluoromethyl)sulfonyl)amide,ethyl methyl carbonate
dVyAt,Dougassa et al. (2013),Density,Liquid,AAQwFH,AAWlFo,ABDKGa,1,ethylene carbonate,diethyl carbonate,lithium bis((trifluoromethyl)sulfonyl)amide
loEOg,Dougassa et al. (2013),Density,Liquid,AAQwFH,AAWlFo,AAdLRX,1,ethylene carbonate,diethyl carbonate,lithium hexafluorophosphate
cmgdZ,Dougassa et al. (2013),Density,Liquid,AAQwFH,AAWlFo,ABivej,1,ethylene carbonate,diethyl carbonate,lithium trifluorotris(perfluoroethyl)phosphate
tgsmc,Dougassa et al. (2013),Density,Liquid,AAQwFH,AAdLRX,AAUBWU,1,ethylene carbonate,lithium hexafluorophosphate,ethyl methyl carbonate
oJxbv,Dougassa et al. (2013),Density,Liquid,AAQwFH,ABivej,AAUBWU,1,ethylene carbonate,lithium trifluorotris(perfluoroethyl)phosphate,ethyl methyl carbonate
yWgaV,Dougassa et al. (2013),Density,Liquid,AAQwFH,AARQqy,ABDKGa,1,ethylene carbonate,dimethyl carbonate,lithium bis((trifluoromethyl)sulfonyl)amide
DcLab,Dougassa et al. (2013),Density,Liquid,AAQwFH,AARQqy,AAdLRX,1,ethylene carbonate,dimethyl carbonate,lithium hexafluorophosphate
FfSot,Dougassa et al. (2013),Density,Liquid,AAQwFH,AARQqy,ABivej,1,ethylene carbonate,dimethyl carbonate,lithium trifluorotris(perfluoroethyl)phosphate
jUKna,Dougassa et al. (2013),Density,Liquid,AAWlFo,ABDKGa,,1,diethyl carbonate,lithium bis((trifluoromethyl)sulfonyl)amide,
CqLNa,Dougassa et al. (2013),Density,Liquid,AAWlFo,AAdLRX,,1,diethyl carbonate,lithium hexafluorophosphate,
WNNFi,Dougassa et al. (2013),Density,Liquid,ABDKGa,AAUBWU,,1,lithium bis((trifluoromethyl)sulfonyl)amide,ethyl methyl carbonate,
DJysu,Dougassa et al. (2013),Density,Liquid,AAdLRX,AAUBWU,,1,lithium hexafluorophosphate,ethyl methyl carbonate,
SdQcK,Dougassa et al. (2013),Density,Liquid,AARQqy,ABDKGa,,1,dimethyl carbonate,lithium bis((trifluoromethyl)sulfonyl)amide,
IHadz,Dougassa et al. (2013),Density,Liquid,AARQqy,AAdLRX,,1,dimethyl carbonate,lithium hexafluorophosphate,
GiXPi,Dougassa et al. (2013),Density,Liquid,AAQwFH,ABDKGa,,1,ethylene carbonate,lithium bis((trifluoromethyl)sulfonyl)amide,
QVvSt,Dougassa et al. (2013),Density,Liquid,AAQwFH,AAdLRX,,1,ethylene carbonate,lithium hexafluorophosphate,
GULwm,Dreiseitlova et al. (2010),Density,Liquid,AAwOrj,,,1,1-hexylpyridinium tetrafluoroborate,,
uGqMr,Dreiseitlova et al. (2010),Density,Liquid,AAquMR,,,1,1-butylpyridinium tetrafluoroborate,,
dHIWz,Dreiseitlova et al. (2010),Density,Liquid,AAtepM,,,1,1-butyl-2-methylpyridinium tetrafluoroborate,,
cnFor,Dreiseitlova et al. (2010),Density,Liquid,AAtevY,,,1,1-butyl-4-methylpyridinium tetrafluoroborate,,
tBaEe,Dzida et al. (2018),Density,Liquid,AAwHMP,,,1,"1,3-diethylimidazolium ethyl sulfate",,
wTGSy,Dzida et al. (2018),Density,Liquid,AAtWDT,,,1,1-ethyl-3-methylimidazolium ethyl sulfate,,
OqMiA,Dzyuba and Bartsch (2002a),Density,Liquid,ABOeKx,,,1,1-methyl-3-(3-phenylpropyl)-1H-imidazolium hexafluorophosphate,,
IbacJ,Dzyuba and Bartsch (2002a),Density,Liquid,ABZxGx,,,1,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,
cZreI,Dzyuba and Bartsch (2002a),Density,Liquid,ABXNZH,,,1,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,
BhtOT,Dzyuba and Bartsch (2002a),Density,Liquid,ABNWoR,,,1,1-octyl-3-methylimidazolium hexafluorophosphate,,
kQomp,Dzyuba and Bartsch (2002a),Density,Liquid,ABQHTW,,,1,1-nonyl-3-methylimidazolium hexafluorophosphate,,
UpmhF,Dzyuba and Bartsch (2002a),Density,Liquid,ABnWNT,,,1,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,,
JmsAC,Dzyuba and Bartsch (2002a),Density,Liquid,ABiCtA,,,1,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,
BsJcP,Dzyuba and Bartsch (2002a),Density,Liquid,ABqGad,,,1,1-methyl-3-nonylimidazolium bis(trifluoromethanesulfonyl)imide,,
bTfyI,Dzyuba and Bartsch (2002a),Density,Liquid,ABFSRj,,,1,1-methyl-3-pentylimidazolium hexafluorophosphate,,
MYxsT,Dzyuba and Bartsch (2002a),Density,Liquid,ABICIG,,,1,1-hexyl-3-methylimidazolium hexafluorophosphate,,
GzZjL,Dzyuba and Bartsch (2002a),Density,Liquid,ABkmdd,,,1,1-heptyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,,
uYDPs,Dzyuba and Bartsch (2002a),Density,Liquid,ABfRtt,,,1,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,,
NPSzp,Dzyuba and Bartsch (2002a),Density,Liquid,ABoepW,,,1,"1-methyl-3-(3-phenylpropyl)-1H-imidazolium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,
gMHAE,Dzyuba and Bartsch (2002a),Density,Liquid,ABKmJc,,,1,1-heptyl-3-methylimidazolium hexafluorophosphate,,
NoKVg,Dzyuba and Bartsch (2002a),Density,Liquid,ABluws,,,1,"1-methyl-3-(2-phenylethyl)-1H-imidazolium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",,
ysIJE,Dzyuba and Bartsch (2002b),Density,Liquid,ABsrrg,,,1,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,,
WhQXS,Dzyuba and Bartsch (2002b),Density,Liquid,ABZxGx,,,1,1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,
sxrKF,Dzyuba and Bartsch (2002b),Density,Liquid,ABaReg,,,1,1-(2-hydroxyethyl)-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,
RGLPX,Dzyuba and Bartsch (2002b),Density,Liquid,ABdBEz,,,1,1-(2-methoxyethyl)-3-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,,
JblTg,Dzyuba and Bartsch (2002b),Density,Liquid,ABjJPt,,,1,1-benzyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)amide,,
LVeos,Ebrahiminejadhasanabadi et al. (2018),Density,Liquid,AArYBF,,,1,1-butyl-3-methylimidazolium tetrafluoroborate,,
SNlbT,Ebrahiminejadhasanabadi et al. (2021),Density,Liquid,ABDWVo,,,1,1-butyl-3-methylimidazolium trifluoromethanesulfonate,,
NhNJp,Emel'yanenko et al. (2009),Density,Liquid,AAbvVm,,,1,1-methylimidazolium nitrate,,
ywlBb,Emel'yanenko et al. (2011a),Density,Liquid,AApefh,,,1,1-butyl-3-methylpyridinium dicyanamide,,
QnCTt,Espiau et al. (2011),Density,Liquid,AAwOrj,,,1,1-hexylpyridinium tetrafluoroborate,,
TJUmE,Espiau et al. (2011),Density,Liquid,AAtejH,,,1,1-butyl-3-methylpyridinium tetrafluoroborate,,
sHCwp,Espiau et al. (2011),Density,Liquid,AAtepM,,,1,1-butyl-2-methylpyridinium tetrafluoroborate,,
bDxMU,Espiau et al. (2011),Density,Liquid,AAquMR,,,1,1-butylpyridinium tetrafluoroborate,,
QgjyZ,Espiau et al. (2011),Density,Liquid,AAtevY,,,1,1-butyl-4-methylpyridinium tetrafluoroborate,,
CoeES,Every et al. (2004),Density,Liquid,AAyCVz,,,1,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,
yFjAu,Every et al. (2004),Density,Liquid,ABXNZH,,,1,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,
zMtVw,Fandino et al. (2018),Density,Crystal,AAufNY,,,1,2-methylpiperidinium 2-methylpiperidine-N-carboxylate,,
dLjYm,Fareghi-Alamdari and Hatefipour (2015),Density,Liquid,ABKaWV,,,1,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium bromide,,
rOwdq,Fareghi-Alamdari and Hatefipour (2015),Density,Liquid,ABcfXx,,,1,3-(2-azido-3-(1-methyl-1H-imidazol-3-ium-3-yl)propyl)-1-vinyl-1H-imidazol-3-ium dibromide,,
OpXYU,Fareghi-Alamdari and Hatefipour (2015),Density,Liquid,ABKaIq,,,1,1-(3-azido-2-bromopropyl)-3-methyl-3H-imidazol-1-ium bromide,,
MAjmM,Fareghi-Alamdari and Hatefipour (2015),Density,Liquid,ABHrdk,,,1,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide,,
yfdsE,Fareghi-Alamdari and Hatefipour (2015),Density,Liquid,ABHrQg,,,1,1-(3-azido-2-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide,,
wsANr,Fareghi-Alamdari and Hatefipour (2015),Density,Liquid,ABXODD,,,1,3-(2-azido-3-(1-methyl-1H-imidazol-3-ium-3-yl)propyl)-1-vinyl-1H-imidazol-3-ium di(dicyanamide),,
TGHmi,Fareghi-Alamdari and Hatefipour (2017),Density,Liquid,ABHrdk,,,1,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium dicyanamide,,
mHFGi,Fareghi-Alamdari and Hatefipour (2017),Density,Liquid,ABMqcs,,,1,1-(2-azido-3-bromopropyl)-3-vinyl-3H-imidazol-1-ium bromide,,
PStxD,Fareghi-Alamdari and Hatefipour (2017),Density,Liquid,ABKHMU,,,1,1-(2-azido-3-bromopropyl)-3-vinyl-3H-imidazol-1-ium dicyanamide,,
zeMoE,Fareghi-Alamdari and Hatefipour (2017),Density,Liquid,ABXODD,,,1,3-(2-azido-3-(1-methyl-1H-imidazol-3-ium-3-yl)propyl)-1-vinyl-1H-imidazol-3-ium di(dicyanamide),,
xfhlK,Fareghi-Alamdari and Hatefipour (2017),Density,Liquid,AAmkSB,,,1,1-allyl-3-vinylimidazolium dicyanamide,,
INguo,Fareghi-Alamdari and Hatefipour (2017),Density,Liquid,ABKaWV,,,1,1-(2-azido-3-bromopropyl)-3-methyl-3H-imidazol-1-ium bromide,,
HQWgD,Fareghi-Alamdari and Hatefipour (2017),Density,Liquid,AApStB,,,1,1-allyl-3-vinylimidazolium bromide,,
JywBk,Fareghi-Alamdari and Hatefipour (2017),Density,Liquid,ABcfXx,,,1,3-(2-azido-3-(1-methyl-1H-imidazol-3-ium-3-yl)propyl)-1-vinyl-1H-imidazol-3-ium dibromide,,
iKrjF,Fareghi-Alamdari and Hatefipour (2017),Density,Liquid,AAkUkb,,,1,1-allyl-3-methylimidazolium dicyanamide,,
Zjfqa,Fareghi-Alamdari and Hatefipour (2017),Density,Liquid,AAnCNp,,,1,1-allyl-3-methylimidazolium bromide,,
aHfLO,Fernandez et al. (2013),Density,Liquid,AAtevY,,,1,1-butyl-4-methylpyridinium tetrafluoroborate,,
cGKIR,Fernandez et al. (2013),Density,Liquid,AAquMR,,,1,1-butylpyridinium tetrafluoroborate,,
Oghnu,Fernandez et al. (2013),Density,Liquid,AAtepM,,,1,1-butyl-2-methylpyridinium tetrafluoroborate,,
HXXSh,Fernandez et al. (2013),Density,Liquid,AAtejH,,,1,1-butyl-3-methylpyridinium tetrafluoroborate,,
XFCZM,Fischer et al. (2005),Density,Crystal,AAiXtN,,,1,"1,5-diamino-4-methyl-4,5-dihydro-1H-tetrazol-1-ium nitrate",,
vixTf,Fischer et al. (2005),Density,Crystal,AAqbbL,,,1,"1,5-diamino-4-methyl-1H-tetrazolium dinitramide",,
IKaUy,Fitchett et al. (2004),Density,Liquid,ACMDZT,,,1,1-decyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,,
oOUTa,Fitchett et al. (2004),Density,Liquid,AADYJk,ABNWoR,,1,water,1-octyl-3-methylimidazolium hexafluorophosphate,
iISJM,Fitchett et al. (2004),Density,Liquid,ACBOlB,,,1,1-hexyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,,
trmAa,Fitchett et al. (2004),Density,Liquid,ABsrrg,,,1,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,,
MukTL,Fitchett et al. (2004),Density,Liquid,ACGiEt,,,1,1-octyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,,
qCIzY,Fitchett et al. (2004),Density,Liquid,AADYJk,ABICIG,,1,water,1-hexyl-3-methylimidazolium hexafluorophosphate,
XcXjt,Fitchett et al. (2004),Density,Liquid,AADYJk,ACMDZT,,1,water,1-decyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,
pOACw,Fitchett et al. (2004),Density,Liquid,AADYJk,ACGiEt,,1,water,1-octyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,
quTAB,Fitchett et al. (2004),Density,Liquid,AADYJk,ACBOlB,,1,water,1-hexyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,
KvJFK,Fitchett et al. (2004),Density,Liquid,AADYJk,ABsrrg,,1,water,1-decyl-3-methylimidazolium bis(trifluoromethylsulfonyl)amide,
yDHXW,Fitchett et al. (2004),Density,Liquid,ABICIG,,,1,1-hexyl-3-methylimidazolium hexafluorophosphate,,
zSVTK,Fitchett et al. (2004),Density,Liquid,ABNWoR,,,1,1-octyl-3-methylimidazolium hexafluorophosphate,,
BOrtZ,Fitchett et al. (2004),Density,Liquid,ABiCtA,,,1,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,,
GswUq,Fitchett et al. (2004),Density,Liquid,ABnWNT,,,1,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,,
suZcN,Fitchett et al. (2004),Density,Liquid,AADYJk,ABiCtA,,1,water,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,
uIFlm,Fitchett et al. (2004),Density,Liquid,AADYJk,ABnWNT,,1,water,1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,
EgZDg,Fu et al. (2020),Density,Liquid,AAninR,,,1,"1,5-diazabicyclo[4.3.0]non-5-enium 3-methylpyrazolide",,
SGYXx,Fu et al. (2020),Density,Liquid,ABAHcc,,,1,"1,5-diazabicyclo[4.3.0]non-5-enium 4-bromopyrazolide",,
OHluZ,Fu et al. (2020),Density,Liquid,AAkyvk,,,1,"1,5-diazabicyclo[4.3.0]non-5-enium pyrazolide",,
xgUsx,Fu et al. (2020),Density,Liquid,AAqTcj,,,1,"1,5-diazabicyclo[4.3.0]non-5-enium 3,5-dimethylpyrazolide",,
mfXDT,Fu et al. (2020),Density,Liquid,AAnsrX,,,1,"1,5-diazabicyclo[4.3.0]non-5-enium 3-aminopyrazolide",,
GKYFA,Funasako et al. (2012),Density,Crystal,ABooYG,,,1,"1-butyl-1',2,2',3,3',4,4',5-octamethylferrocenium tetracyanoethylenide",,
aAtbm,Ganem et al. (2020),Density,Liquid,AAmGQS,,,1,1-butyl-3-methylimidazolium acetate,,
EJvLB,Gao et al. (2004),Density,Liquid,AAzAtb,,,1,"1,1,3,3-tetramethylguanidinium trifluoromethanesulfonate",,
GnhcO,Gao et al. (2004),Density,Liquid,AAsESv,,,1,"N,N,N',N'-tetramethylguanidine 2,2,2-trifluoroacetate",,
LJBCp,Gao et al. (2004),Density,Liquid,AAnYOh,,,1,"1,1,3,3-tetramethylguanidinium lactate",,
QIlhI,Gavhane et al. (2022),Density,Liquid,AAyrpY,,,1,1-butyl-3-methylimidazolium thyminide,,
xvRmJ,Gavhane et al. (2022),Density,Liquid,ABAnVp,,,1,1-butyl-3-methylimidazolium hypoxanthinide,,
jJZir,Gavhane et al. (2022),Density,Liquid,AAvSpf,,,1,1-ethyl-3-methylimidazolium hypoxanthinide,,
OcjIV,Gavhane et al. (2022),Density,Liquid,AAvICm,,,1,1-ethyl-3-methylimidazolium adeninide,,
pSHMq,Gavhane et al. (2022),Density,Liquid,AAtWtN,,,1,1-ethyl-3-methylimidazolium thyminide,,
haaUu,Gavhane et al. (2022),Density,Liquid,AAqmGa,,,1,1-ethyl-3-methylimidazolium uracilide,,
xWDSz,Gavhane et al. (2022),Density,Liquid,AAwHAm,,,1,1-butyl-3-methylimidazolium uracilide,,
jmQeW,Geysens et al. (2018),Density,Liquid,AAnDam,AAiOSe,,1,sodium bis(fluorosulfonyl)amide,"2,5,8,11-tetraoxadodecane",
jJNDT,Ghorbani et al. (2020),Density,Crystal,ACAIYI,,,1,benzyltri-n-octylphosphonium bromide,,
hxRPy,Ghorbani et al. (2020),Density,Crystal,ABznuE,,,1,1-benzyl-2-methyl-3-((trimethylsilyl)methyl) imidazolium bis(trifluoromethylsulfonyl)amide,,
ZhyXV,Gomez et al. (2006a),Density,Liquid,AAmzKp,,,1,1-hexyl-3-methylimidazolium chloride,,
cdDtT,Gomez et al. (2010a),Density,Liquid,AAssoQ,,,1,1-ethylpyridinium ethyl sulfate,,
pTvnZ,Gomez et al. (2010b),Density,Liquid,AAssoQ,,,1,1-ethylpyridinium ethyl sulfate,,
TLECN,Gomez et al. (2014),Density,Liquid,AAPBFE,AAssoQ,,1,benzene,1-ethylpyridinium ethyl sulfate,
UAdgt,Gomez et al. (2014),Density,Liquid,AAVeaX,AAssoQ,,1,cyclooctane,1-ethylpyridinium ethyl sulfate,
XEcGd,Gomez et al. (2014),Density,Liquid,AAssoQ,,,1,1-ethylpyridinium ethyl sulfate,,
TwNoS,Gomez et al. (2014),Density,Liquid,AAQJlb,AAssoQ,,1,cyclohexane,1-ethylpyridinium ethyl sulfate,
IoTDh,Gomez et al. (2014),Density,Liquid,AAPpAQ,AAssoQ,,1,cyclohexene,1-ethylpyridinium ethyl sulfate,
TmdHe,Gomez et al. (2014),Density,Liquid,AAStyH,AAssoQ,,1,methylcyclohexane,1-ethylpyridinium ethyl sulfate,
zNuAH,Gonzalez and Corderi (2013),Density,Liquid,ABEBwg,,,1,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,
